id,errdelta
7430954541387508965,0.03850817669777474
-3495764495604230484,0.03850817669777474
9182348733289197053,0.03850817669777474
7799030661291734910,0.07701635339554948
-1890080522291186125,0.04332169878499658
4621617272025517643,0.04332169878499658
-565328161990619398,0.05429574149175924
-5383241493793754728,0.04332169878499658
-6925252347296079652,0.07164979992799701
1758072863970875987,1.0803977070683337
2327673058233797615,0.049510512897138946
-9046130082131908017,0.03465735902799726
-8853227751184510813,0.293194615036829
8860988427713565746,0.04077336356234972
8297872767581952856,2.0348616059477203
4245832029459036970,1.578088185484078
-8570358269772166685,0.06487422917822969
-8455555668018032942,0.05331901388922656
2684397743657735043,0.9028890554810415
-4110854689441581467,0.09547712524422192
5330016273682105912,0.1948192792303791
6019781246931083125,0.1144362613988335
-3970444003182879231,0.5414906863133209
5283902462801916534,0.10211456215742604
-5119135715290730827,0.03465735902799726
-5885625972757298871,0.06634354703245449
-3809785603362132151,0.058048241793972034
4581372305138760671,0.03465735902799726
-6027221776095257325,1.132238445679443
1799237188439200003,0.033007008598092635
-8047523329439800675,1.5727878393028323
-4477816371804978596,0.8418185402014349
7111231359014454640,0.040003035193326084
-4875630082272532892,0.07701635339554948
7687882978329045374,0.048986614446627684
-2799995183862506353,1.4331308747183487
5327500320564300865,0.03850817669777474
6350469962105744477,0.07419971363629213
6101368897808108968,0.08211138676285455
-4964681019064054343,0.06931471805599453
-4267429084482334961,0.06931471805599453
7828965998619474049,0.4964361466024769
-640293413413794320,0.033007008598092635
9034840740838305022,0.059291359935678495
1264440547233771903,0.02100446001696804
2619358356542170316,0.5568188931926273
2686551532437100503,0
2280384413821366706,0.06703728096379319
7696886476226925320,0.08126746410882421
-5510733515476627148,0.8294428806807774
6287524160215096911,0.057762265046662105
-1630088287367505151,0.48312427414603026
7105818783943848525,0.05778566044157249
-7624179224219018171,1.3226828556935881
-1158816798049620833,0.09982892331049631
-767513669091434600,0.7945532701408954
4846285409507673210,0.05331901388922656
3596309516107956315,1.373346970629498
759743340442407318,0.03850817669777474
2558748867405111050,1.2047414398757879
754561138292963678,0.15725445586977185
-1794083932540499185,0.6318932599902152
-8152767229854360977,2.762243392983088
-8051795807640054913,0.03850817669777474
3042830198267909074,0.6041358045704727
7204209839780818952,0.32869915065312294
1975084072464202139,0.9410046410006127
8502155271907567164,0.6319541116132347
-8745628810626288278,0.03850817669777474
-4409698924550295459,0.04077336356234972
-4626995031345076698,1.5156587611444505
-3458609441065762063,0.7488461056067485
-7648844854832005228,0.08154672712469944
-5929401182124901517,1.0693506768406233
-7738028735347059107,0.2728124614742518
-2972937597942960473,0.04332169878499658
6650214460147150979,2.461366163651465
-6310738669154799660,0.03850817669777474
-5913694868169903349,0.05331901388922656
3261834294741233279,0.7810203720851366
-1912819773082406463,0.016906028794145007
8637167297044090375,1.016293120243261
-1270565685357017756,0.05156480020962731
-6016190586237425744,0.033007008598092635
4654868730068868057,0.7022868086082641
-4294522389920564102,0.05331901388922656
-5535901023995551278,1.2122702729538413
1619127084338010792,0.39193634891848084
3330700635734281186,1.09933468600138
-5259407748332317606,0.22651841920543783
-1124127336827367041,0.21592455477069514
-5261930549591539248,0.7566744884984319
-808880556807194591,1.4302122397361363
-2478965080048270031,0.041286546727061425
9049250486687881135,0.054490514056207
5267282279652319986,0.8222413350788047
-8852217324911197084,0.35786122993012054
5731597360962035638,0.03648143055578659
