Query Number,Query Name,Execution Time,Plan time,Query hash
9,10a.sql,465.188,29.682,-4409698924550295459
9,10b.sql,216.875,25.635,2327673058233797615
9,10c.sql,21993.751,24.871,8860988427713565746
9,11a.sql,62.472,56.773,-8745628810626288278
9,11b.sql,38.603,56.014,-9046130082131908017
9,11c.sql,229.907,53.425,754561138292963678
9,11d.sql,265.294,51.982,-8853227751184510813
9,12a.sql,638.269,56.487,9049250486687881135
9,12b.sql,293.660,50.721,7111231359014454640
9,12c.sql,3002.657,57.583,5327500320564300865
9,13a.sql,1767.588,78.840,6101368897808108968
9,13b.sql,647.111,85.368,7105818783943848525
9,13c.sql,546.105,84.329,7105818783943848525
9,13d.sql,7106.237,76.566,-5885625972757298871
9,14a.sql,464.185,53.195,-6310738669154799660
9,14b.sql,250.511,55.490,7430954541387508965
9,14c.sql,809.910,51.926,-8051795807640054913
9,15a.sql,1107.526,130.601,1799237188439200003
9,15b.sql,67.342,134.967,-6016190586237425744
9,15c.sql,4949.427,120.615,-640293413413794320
9,15d.sql,4417.861,117.799,4581372305138760671
9,16a.sql,510.784,51.183,-1158816798049620833
9,16b.sql,15950.533,47.517,-2478965080048270031
9,16c.sql,3452.104,49.979,-5535901023995551278
9,16d.sql,4104.992,51.906,-1158816798049620833
9,17a.sql,6873.137,27.183,6019781246931083125
9,17b.sql,4017.246,26.891,7687882978329045374
9,17c.sql,3719.677,27.218,7687882978329045374
9,17d.sql,3896.747,26.692,-3809785603362132151
9,17e.sql,11012.950,27.127,-2972937597942960473
9,17f.sql,7930.519,33.308,-3809785603362132151
9,18a.sql,1743.674,31.512,-8570358269772166685
9,18b.sql,555.740,36.904,-1890080522291186125
9,18c.sql,12244.504,34.257,4621617272025517643
9,19a.sql,910.347,252.000,3261834294741233279
9,19b.sql,499.300,228.608,7204209839780818952
9,19c.sql,1486.282,233.007,-7738028735347059107
9,19d.sql,105463.372,212.431,5267282279652319986
9,1a.sql,297.404,11.570,-8455555668018032942
9,1b.sql,285.218,10.485,-5913694868169903349
9,1c.sql,289.129,11.110,4846285409507673210
9,1d.sql,284.015,10.075,-4294522389920564102
9,20a.sql,9561.532,140.741,3042830198267909074
9,20b.sql,3291.641,136.132,-3458609441065762063
9,20c.sql,3568.223,130.580,2558748867405111050
9,21a.sql,81.751,127.581,-1630088287367505151
9,21b.sql,77.102,126.423,6350469962105744477
9,21c.sql,66.801,131.119,2684397743657735043
9,22a.sql,994.520,321.076,-8852217324911197084
9,22b.sql,449.895,318.781,-8852217324911197084
9,22c.sql,1481.603,332.430,3330700635734281186
9,22d.sql,1989.311,322.172,8297872767581952856
9,23a.sql,277.900,303.867,1619127084338010792
9,23b.sql,92.835,292.208,-5259407748332317606
9,23c.sql,451.347,292.393,-1124127336827367041
9,24a.sql,293.647,3440.587,2280384413821366706
9,24b.sql,134.782,3648.266,-1794083932540499185
9,25a.sql,2981.899,109.971,-4626995031345076698
