id,errdelta
7430954541387508965,0.03850817669777474
-3495764495604230484,0.03850817669777474
9182348733289197053,0.03850817669777474
7799030661291734910,0.07701635339554948
-1890080522291186125,0.04332169878499658
4621617272025517643,0.04332169878499658
-565328161990619398,0.09861190545299647
-5383241493793754728,0.04332169878499658
-6925252347296079652,0.058172774908000095
1758072863970875987,0.9358906487325603
2327673058233797615,0.049510512897138946
-9046130082131908017,0.03465735902799726
-8853227751184510813,0.293194615036829
8860988427713565746,0.04077336356234972
8297872767581952856,0.952595973539546
4245832029459036970,0.8538732072569878
-8570358269772166685,0.057922626983840673
-8455555668018032942,0.05331901388922656
2684397743657735043,0.04581453659370775
-4110854689441581467,0.03465735902799726
5330016273682105912,0
6019781246931083125,0.09004890915024752
-3970444003182879231,0.05644476922460454
5283902462801916534,0.04200892003393608
-5119135715290730827,0.03465735902799726
-5885625972757298871,0.055961578793542265
-3809785603362132151,0
4581372305138760671,0.03465735902799726
-6027221776095257325,0.0914074811041559
1799237188439200003,0.033007008598092635
-8047523329439800675,1.0777863304868813
-4477816371804978596,0.5521825723412866
7111231359014454640,0.03950920478125683
-4875630082272532892,0.07701635339554948
7687882978329045374,0
-2799995183862506353,1.242114580718071
5327500320564300865,0.03850817669777474
6350469962105744477,0.044583147864169365
6101368897808108968,0.06931471805599453
-4964681019064054343,0.06931471805599453
-4267429084482334961,0.06931471805599453
7828965998619474049,0
-640293413413794320,0.033007008598092635
9034840740838305022,0.059291359935678495
1264440547233771903,0.02100446001696804
2619358356542170316,0.41491675387714505
2686551532437100503,0
2280384413821366706,0.4159220607389473
7696886476226925320,0.04332169878499658
-5510733515476627148,0.9229778183912254
6287524160215096911,0.057762265046662105
-1630088287367505151,0.6017978695196361
7105818783943848525,0
-7624179224219018171,0.4750188890159813
-1158816798049620833,0
-767513669091434600,0.14533028887520238
4846285409507673210,0.05331901388922656
3596309516107956315,1.1916367329354287
759743340442407318,0.03850817669777474
2558748867405111050,0.877078288377536
754561138292963678,0.11641740645499274
-1794083932540499185,0.06369068954111512
-8152767229854360977,0
-8051795807640054913,0.03850817669777474
3042830198267909074,0.03332320481742516
7204209839780818952,0.06485455985990073
1975084072464202139,1.1814710141468914
8502155271907567164,0.28792470966850287
-8745628810626288278,0.03850817669777474
-4409698924550295459,0.04077336356234972
-4626995031345076698,0.05493061443340549
-3458609441065762063,0.8396405317681868
-7648844854832005228,0.04077336356234972
-5929401182124901517,1.788359984769811
-7738028735347059107,0.8144790603053138
-2972937597942960473,0.04332169878499658
6650214460147150979,3.108585787183591
-6310738669154799660,0.03850817669777474
-5913694868169903349,0.05331901388922656
3261834294741233279,0.03150669002545206
-1912819773082406463,0.016906028794145007
8637167297044090375,0.7606643527956742
-1270565685357017756,0.12743623160507778
-6016190586237425744,0.033007008598092635
4654868730068868057,0.6552864456836905
-4294522389920564102,0.05331901388922656
-5535901023995551278,0.06103401603711721
1619127084338010792,0.028112363658867278
3330700635734281186,1.2610469501943835
-5259407748332317606,0.08317766166719343
-1124127336827367041,0.03200202036387763
-5261930549591539248,1.3701368364730468
-808880556807194591,1.1978856159892948
-2478965080048270031,0.04128653339636705
9049250486687881135,0.03850817669777474
5267282279652319986,0.8834360641405563
-8852217324911197084,0
5731597360962035638,0.03648143055578659
