Query Number,Query Name,Execution Time,Plan time,Query hash
6,31b.sql,236.517,405.787,8637167297044090375
6,31c.sql,1013.443,401.354,-8047523329439800675
6,32a.sql,25.893,18.913,-8152767229854360977
6,32b.sql,367.624,16.810,-8152767229854360977
6,33a.sql,74.896,3931.535,1264440547233771903
6,33b.sql,66.360,3743.237,5283902462801916534
6,33c.sql,71.769,3906.636,7696886476226925320
6,3a.sql,258.969,11.428,-4964681019064054343
6,3b.sql,158.876,10.071,2686551532437100503
6,3c.sql,487.962,11.226,-4267429084482334961
6,4a.sql,169.987,10.797,-6925252347296079652
6,4b.sql,148.124,10.507,-6925252347296079652
6,4c.sql,238.361,10.745,-6925252347296079652
6,5a.sql,511.056,13.054,-4875630082272532892
6,5b.sql,477.609,12.962,7799030661291734910
6,5c.sql,613.817,12.868,6287524160215096911
6,6a.sql,43.572,10.838,-1270565685357017756
6,6b.sql,301.733,10.972,5330016273682105912
6,6c.sql,26.499,10.614,-1270565685357017756
6,6d.sql,5442.429,11.437,5330016273682105912
6,6e.sql,44.941,10.896,-1270565685357017756
6,6f.sql,5560.100,10.576,9034840740838305022
6,7a.sql,1740.229,63.572,5731597360962035638
6,7b.sql,377.105,58.648,-5119135715290730827
6,7c.sql,13285.751,61.254,-767513669091434600
6,8a.sql,2498.448,33.242,-5383241493793754728
6,8b.sql,248.657,37.441,-7648844854832005228
6,8c.sql,12583.968,26.444,7828965998619474049
6,8d.sql,5792.567,26.615,7828965998619474049
6,9a.sql,972.470,70.402,9182348733289197053
6,9b.sql,3521.188,69.728,759743340442407318
6,9c.sql,1752.739,59.804,-3495764495604230484
6,9d.sql,18467.569,57.891,-3970444003182879231
