Query Number,Query Name,Execution Time,Plan time,Query hash
4,10a.sql,437.612,28.303,-4409698924550295459
4,10b.sql,207.596,26.516,2327673058233797615
4,10c.sql,22414.302,24.641,8860988427713565746
4,11a.sql,59.878,57.046,-8745628810626288278
4,11b.sql,39.284,57.047,-9046130082131908017
4,11c.sql,237.565,47.926,754561138292963678
4,11d.sql,2182.198,53.081,-8853227751184510813
4,12a.sql,643.932,56.106,9049250486687881135
4,12b.sql,282.706,51.567,7111231359014454640
4,12c.sql,3019.811,57.610,5327500320564300865
4,13a.sql,2534.514,76.229,6101368897808108968
4,13b.sql,640.801,84.459,7105818783943848525
4,13c.sql,530.945,83.638,7105818783943848525
4,13d.sql,13650.535,76.124,-5885625972757298871
4,14a.sql,2468.338,52.003,-6310738669154799660
4,14b.sql,249.188,56.110,7430954541387508965
4,14c.sql,799.202,58.263,-8051795807640054913
4,15a.sql,1061.167,131.460,1799237188439200003
4,15b.sql,61.176,124.910,-6016190586237425744
4,15c.sql,4928.683,118.114,-640293413413794320
4,15d.sql,4309.384,117.312,4581372305138760671
4,16a.sql,548.847,49.798,-1158816798049620833
4,16b.sql,147596.603,46.241,-2478965080048270031
4,16c.sql,80310.136,48.441,-5535901023995551278
4,16d.sql,79945.390,53.351,-1158816798049620833
4,17a.sql,82767.823,28.270,6019781246931083125
4,17b.sql,3954.332,26.508,7687882978329045374
4,17c.sql,3576.420,27.177,7687882978329045374
4,17d.sql,3892.681,27.381,-3809785603362132151
4,17e.sql,134534.495,27.351,-2972937597942960473
4,17f.sql,14803.900,26.989,-3809785603362132151
4,18a.sql,1672.681,31.184,-8570358269772166685
4,18b.sql,536.136,36.066,-1890080522291186125
4,18c.sql,20839.499,33.177,4621617272025517643
4,19a.sql,896.170,244.086,3261834294741233279
4,19b.sql,455.795,232.418,7204209839780818952
4,19c.sql,1720.273,224.913,-7738028735347059107
4,19d.sql,92786.311,210.443,5267282279652319986
4,1a.sql,301.662,11.082,-8455555668018032942
4,1b.sql,289.794,11.281,-5913694868169903349
4,1c.sql,293.652,11.591,4846285409507673210
4,1d.sql,289.510,10.601,-4294522389920564102
4,20a.sql,4657.078,142.118,3042830198267909074
4,20b.sql,1179.336,133.890,-3458609441065762063
4,20c.sql,2337.257,131.671,2558748867405111050
4,21a.sql,135.322,134.897,-1630088287367505151
4,21b.sql,99.919,129.092,6350469962105744477
4,21c.sql,79.995,132.024,2684397743657735043
4,22a.sql,755.568,348.201,-8852217324911197084
4,22b.sql,445.443,335.688,-8852217324911197084
4,22c.sql,3843.635,329.015,3330700635734281186
4,22d.sql,8553.055,316.219,8297872767581952856
4,23a.sql,272.650,295.038,1619127084338010792
4,23b.sql,74.417,289.223,-5259407748332317606
4,23c.sql,456.328,286.801,-1124127336827367041
4,24a.sql,387.107,3422.516,2280384413821366706
4,24b.sql,138.318,3771.414,-1794083932540499185
4,25a.sql,8592.073,112.988,-4626995031345076698
4,25b.sql,587.197,111.413,-4110854689441581467
4,25c.sql,6909.645,105.091,-6027221776095257325
4,26a.sql,1999.879,3145.147,-5929401182124901517
4,26b.sql,533.730,2896.053,8502155271907567164
4,26c.sql,1099.093,2861.419,-7624179224219018171
4,27a.sql,262.493,3369.028,1758072863970875987
4,27b.sql,50.968,3194.164,-5510733515476627148
4,27c.sql,178.787,3331.896,-4477816371804978596
4,28a.sql,904.956,4444.875,4245832029459036970
4,28b.sql,197.626,4468.049,-565328161990619398
4,28c.sql,925.800,4300.001,-808880556807194591
4,29a.sql,91.654,6572.752,-2799995183862506353
4,29b.sql,102.837,6615.582,-1912819773082406463
4,29c.sql,3518.620,6257.372,6650214460147150979
4,2a.sql,851.612,10.283,4654868730068868057
4,2b.sql,11240.687,9.250,4654868730068868057
4,2c.sql,42.789,8.781,4654868730068868057
4,2d.sql,1216.549,9.286,4654868730068868057
4,30a.sql,1437.598,3350.061,3596309516107956315
4,30b.sql,198.795,3798.769,2619358356542170316
4,30c.sql,2699.210,3343.403,-5261930549591539248
4,31a.sql,636.950,399.073,1975084072464202139
4,31b.sql,98.652,392.817,8637167297044090375
4,31c.sql,928.174,396.775,-8047523329439800675
4,32a.sql,25.279,17.770,-8152767229854360977
4,32b.sql,366.443,16.365,-8152767229854360977
4,33a.sql,67.102,3781.316,1264440547233771903
4,33b.sql,56.592,3520.713,5283902462801916534
4,33c.sql,59.571,3525.198,7696886476226925320
4,3a.sql,223.614,9.964,-4964681019064054343
4,3b.sql,148.439,9.553,2686551532437100503
4,3c.sql,399.392,10.662,-4267429084482334961
4,4a.sql,152.043,10.092,-6925252347296079652
4,4b.sql,135.421,9.892,-6925252347296079652
4,4c.sql,222.002,10.169,-6925252347296079652
4,5a.sql,624.850,12.219,-4875630082272532892
4,5b.sql,436.120,11.504,7799030661291734910
4,5c.sql,542.603,11.828,6287524160215096911
4,6a.sql,37.758,9.200,-1270565685357017756
4,6b.sql,268.672,9.919,5330016273682105912
4,6c.sql,24.229,9.581,-1270565685357017756
4,6d.sql,4883.609,9.925,5330016273682105912
4,6e.sql,38.376,9.366,-1270565685357017756
4,6f.sql,5072.279,10.007,9034840740838305022
4,7a.sql,1707.776,60.710,5731597360962035638
4,7b.sql,353.278,56.628,-5119135715290730827
4,7c.sql,47877.903,60.365,-767513669091434600
4,8a.sql,8484.633,37.138,-5383241493793754728
4,8b.sql,264.881,39.379,-7648844854832005228
4,8c.sql,14224.557,27.973,7828965998619474049
4,8d.sql,6040.522,27.630,7828965998619474049
4,9a.sql,4134.428,70.227,9182348733289197053
4,9b.sql,4751.207,68.993,759743340442407318
4,9c.sql,1825.222,63.958,-3495764495604230484
4,9d.sql,19947.690,59.942,-3970444003182879231
