Query Number,Query Name,Execution Time,Plan time,Query hash
8,26b.sql,210.842,2998.054,8502155271907567164
8,26c.sql,1110.182,2955.209,-7624179224219018171
8,27a.sql,206.805,3446.300,1758072863970875987
8,27b.sql,206.119,3426.829,-5510733515476627148
8,27c.sql,275.273,3381.743,-4477816371804978596
8,28a.sql,5233.775,4790.682,4245832029459036970
8,28b.sql,514.061,4679.245,-565328161990619398
8,28c.sql,1206.546,4835.784,-808880556807194591
8,29a.sql,485.952,7064.901,-2799995183862506353
8,29b.sql,55.250,6941.093,-1912819773082406463
8,29c.sql,507.563,6628.444,6650214460147150979
8,2a.sql,863.896,10.076,4654868730068868057
8,2b.sql,775.498,10.686,4654868730068868057
8,2c.sql,49.429,10.531,4654868730068868057
8,2d.sql,1391.122,9.971,4654868730068868057
8,30a.sql,944.461,3605.515,3596309516107956315
8,30b.sql,201.151,3904.176,2619358356542170316
8,30c.sql,3805.494,3500.036,-5261930549591539248
8,31a.sql,541.979,419.327,1975084072464202139
8,31b.sql,77.177,414.936,8637167297044090375
8,31c.sql,1102.522,414.593,-8047523329439800675
8,32a.sql,26.450,18.478,-8152767229854360977
8,32b.sql,379.433,16.886,-8152767229854360977
8,33a.sql,71.379,3918.664,1264440547233771903
8,33b.sql,62.734,3659.286,5283902462801916534
8,33c.sql,63.391,3730.221,7696886476226925320
8,3a.sql,246.946,11.111,-4964681019064054343
8,3b.sql,164.876,10.202,2686551532437100503
8,3c.sql,444.328,11.252,-4267429084482334961
8,4a.sql,169.973,11.047,-6925252347296079652
8,4b.sql,151.416,10.692,-6925252347296079652
8,4c.sql,245.160,11.106,-6925252347296079652
8,5a.sql,522.238,13.130,-4875630082272532892
8,5b.sql,489.358,13.099,7799030661291734910
8,5c.sql,615.799,13.110,6287524160215096911
8,6a.sql,43.467,10.741,-1270565685357017756
8,6b.sql,304.355,11.374,5330016273682105912
8,6c.sql,26.717,10.493,-1270565685357017756
8,6d.sql,5686.026,11.076,5330016273682105912
8,6e.sql,42.822,10.689,-1270565685357017756
8,6f.sql,5543.034,10.846,9034840740838305022
8,7a.sql,1657.666,61.994,5731597360962035638
8,7b.sql,370.136,57.275,-5119135715290730827
8,7c.sql,10341.136,62.024,-767513669091434600
8,8a.sql,2718.383,34.745,-5383241493793754728
8,8b.sql,269.023,39.093,-7648844854832005228
8,8c.sql,13326.116,27.970,7828965998619474049
8,8d.sql,5875.085,27.811,7828965998619474049
8,9a.sql,978.172,70.898,9182348733289197053
8,9b.sql,3628.071,68.559,759743340442407318
8,9c.sql,1775.513,62.034,-3495764495604230484
8,9d.sql,11135.887,61.763,-3970444003182879231
