Query Number,Query Name,Execution Time,Plan time,Query hash
2,10a.sql,396.315,27.966,-4409698924550295459
2,10b.sql,199.311,25.956,2327673058233797615
2,10c.sql,21438.809,24.695,8860988427713565746
2,11a.sql,94.142,55.995,-8745628810626288278
2,11b.sql,39.244,57.183,-9046130082131908017
2,11c.sql,5943.536,52.820,754561138292963678
2,11d.sql,308.435,54.891,-8853227751184510813
2,12a.sql,1346.001,57.232,9049250486687881135
2,12b.sql,317.941,51.928,7111231359014454640
2,12c.sql,3695.936,56.125,5327500320564300865
2,13a.sql,2724.982,77.823,6101368897808108968
2,13b.sql,625.605,82.053,7105818783943848525
2,13c.sql,509.752,78.123,7105818783943848525
2,13d.sql,10277.342,73.566,-5885625972757298871
2,14a.sql,442.282,49.600,-6310738669154799660
2,14b.sql,238.369,54.073,7430954541387508965
2,14c.sql,1084.985,53.785,-8051795807640054913
2,15a.sql,1108.900,128.842,1799237188439200003
2,15b.sql,62.620,131.355,-6016190586237425744
2,15c.sql,5163.308,117.991,-640293413413794320
2,15d.sql,4254.079,113.974,4581372305138760671
2,16a.sql,514.819,47.621,-1158816798049620833
2,16b.sql,82848.252,43.086,-2478965080048270031
2,16c.sql,8501.459,51.730,-5535901023995551278
2,16d.sql,7518.290,51.736,-1158816798049620833
2,17a.sql,31452.581,28.554,6019781246931083125
2,17b.sql,78287.132,27.686,7687882978329045374
2,17c.sql,3434.870,27.218,7687882978329045374
2,17d.sql,77316.950,25.698,-3809785603362132151
2,17e.sql,48490.209,28.015,-2972937597942960473
2,17f.sql,87430.014,27.127,-3809785603362132151
2,18a.sql,1782.140,31.179,-8570358269772166685
2,18b.sql,528.135,36.751,-1890080522291186125
2,18c.sql,11611.830,32.222,4621617272025517643
2,19a.sql,893.244,240.191,3261834294741233279
2,19b.sql,537.327,233.877,7204209839780818952
2,19c.sql,1561.016,234.030,-7738028735347059107
2,19d.sql,75022.109,215.061,5267282279652319986
2,1a.sql,281.235,11.502,-8455555668018032942
2,1b.sql,269.368,10.787,-5913694868169903349
2,1c.sql,272.711,11.230,4846285409507673210
2,1d.sql,269.513,9.963,-4294522389920564102
2,20a.sql,5586.993,131.866,3042830198267909074
2,20b.sql,1790.730,125.435,-3458609441065762063
2,20c.sql,1025.997,120.510,2558748867405111050
2,21a.sql,109.767,115.405,-1630088287367505151
2,21b.sql,94.059,118.196,6350469962105744477
2,21c.sql,110.566,115.215,2684397743657735043
2,22a.sql,929.464,294.111,-8852217324911197084
2,22b.sql,1147.962,294.478,-8852217324911197084
2,22c.sql,4988.019,298.126,3330700635734281186
2,22d.sql,7935.920,305.989,8297872767581952856
2,23a.sql,282.076,303.283,1619127084338010792
2,23b.sql,206.227,304.366,-5259407748332317606
2,23c.sql,456.190,309.111,-1124127336827367041
2,24a.sql,982.955,3531.341,2280384413821366706
2,24b.sql,136.022,3708.733,-1794083932540499185
2,25a.sql,2967.509,103.428,-4626995031345076698
2,25b.sql,454.556,108.415,-4110854689441581467
2,25c.sql,15011.878,110.639,-6027221776095257325
2,26a.sql,9835.289,3066.021,-5929401182124901517
2,26b.sql,4725.410,2824.909,8502155271907567164
2,26c.sql,176543.119,2704.375,-7624179224219018171
2,27a.sql,79.920,3318.916,1758072863970875987
2,27b.sql,48.935,3305.835,-5510733515476627148
2,27c.sql,81.716,3411.968,-4477816371804978596
2,28a.sql,1646.659,4708.645,4245832029459036970
2,28b.sql,204.808,4685.932,-565328161990619398
2,28c.sql,19282.006,4796.358,-808880556807194591
2,29a.sql,257.814,7043.783,-2799995183862506353
2,29b.sql,52.972,6950.093,-1912819773082406463
2,29c.sql,1693.422,6509.324,6650214460147150979
2,2a.sql,1300.647,10.579,4654868730068868057
2,2b.sql,763.170,10.141,4654868730068868057
2,2c.sql,127.116,10.078,4654868730068868057
2,2d.sql,1334.823,10.075,4654868730068868057
2,30a.sql,1075.597,3540.566,3596309516107956315
2,30b.sql,211.469,3886.425,2619358356542170316
2,30c.sql,3685.556,3451.157,-5261930549591539248
2,31a.sql,602.354,407.676,1975084072464202139
2,31b.sql,348.007,395.527,8637167297044090375
2,31c.sql,1083.562,400.355,-8047523329439800675
2,32a.sql,24.906,17.669,-8152767229854360977
2,32b.sql,365.129,16.758,-8152767229854360977
2,33a.sql,59.012,3801.243,1264440547233771903
2,33b.sql,57.495,3690.214,5283902462801916534
2,33c.sql,60.327,3668.662,7696886476226925320
2,3a.sql,289.030,11.213,-4964681019064054343
2,3b.sql,156.434,10.038,2686551532437100503
2,3c.sql,413.166,10.989,-4267429084482334961
2,4a.sql,157.271,10.767,-6925252347296079652
2,4b.sql,140.410,10.171,-6925252347296079652
2,4c.sql,229.146,10.240,-6925252347296079652
2,5a.sql,579.731,12.577,-4875630082272532892
2,5b.sql,457.869,12.699,7799030661291734910
2,5c.sql,589.999,12.674,6287524160215096911
2,6a.sql,40.687,10.540,-1270565685357017756
2,6b.sql,337.360,11.103,5330016273682105912
2,6c.sql,25.559,10.306,-1270565685357017756
2,6d.sql,9740.543,10.442,5330016273682105912
2,6e.sql,40.825,10.620,-1270565685357017756
2,6f.sql,15785.797,10.314,9034840740838305022
2,7a.sql,2112.965,60.503,5731597360962035638
2,7b.sql,367.374,55.133,-5119135715290730827
2,7c.sql,10748.708,62.199,-767513669091434600
2,8a.sql,2593.478,34.108,-5383241493793754728
2,8b.sql,483.116,37.423,-7648844854832005228
2,8c.sql,12555.573,25.814,7828965998619474049
2,8d.sql,5807.155,27.902,7828965998619474049
2,9a.sql,922.023,67.805,9182348733289197053
2,9b.sql,3623.333,65.824,759743340442407318
2,9c.sql,1565.323,59.185,-3495764495604230484
2,9d.sql,19108.882,59.722,-3970444003182879231
