Query Number,Query Name,Execution Time,Plan time,Query hash
24,10a.sql,493.056,28.762,-4409698924550295459
24,10b.sql,227.570,26.875,2327673058233797615
24,10c.sql,23911.806,26.095,8860988427713565746
24,11a.sql,83.218,62.183,-8745628810626288278
24,11b.sql,42.504,60.057,-9046130082131908017
24,11c.sql,282.845,55.617,754561138292963678
24,11d.sql,284.390,53.147,-8853227751184510813
24,12a.sql,755.199,62.932,9049250486687881135
24,12b.sql,307.538,53.046,7111231359014454640
24,12c.sql,3712.110,58.321,5327500320564300865
24,13a.sql,1889.883,80.497,6101368897808108968
24,13b.sql,680.008,106.471,7105818783943848525
24,13c.sql,565.889,95.539,7105818783943848525
24,13d.sql,7469.838,80.039,-5885625972757298871
24,14a.sql,470.989,56.382,-6310738669154799660
24,14b.sql,235.644,50.353,7430954541387508965
24,14c.sql,786.551,50.400,-8051795807640054913
24,15a.sql,1074.501,122.531,1799237188439200003
24,15b.sql,75.968,123.186,-6016190586237425744
24,15c.sql,4839.750,114.999,-640293413413794320
24,15d.sql,4264.665,119.974,4581372305138760671
24,16a.sql,496.702,48.613,-1158816798049620833
24,16b.sql,15925.958,45.905,-2478965080048270031
24,16c.sql,3447.458,46.455,-5535901023995551278
24,16d.sql,3981.328,53.488,-1158816798049620833
24,17a.sql,7372.849,27.711,6019781246931083125
24,17b.sql,3943.591,25.681,7687882978329045374
24,17c.sql,3749.631,25.849,7687882978329045374
24,17d.sql,3773.557,24.835,-3809785603362132151
24,17e.sql,11081.729,25.649,-2972937597942960473
24,17f.sql,7789.202,25.139,-3809785603362132151
24,18a.sql,1823.699,30.629,-8570358269772166685
24,18b.sql,618.545,35.082,-1890080522291186125
24,18c.sql,13164.884,30.990,4621617272025517643
24,19a.sql,908.930,266.550,3261834294741233279
24,19b.sql,574.660,234.345,7204209839780818952
24,19c.sql,1603.657,239.906,-7738028735347059107
24,19d.sql,13147.861,208.941,5267282279652319986
24,1a.sql,313.467,11.546,-8455555668018032942
24,1b.sql,284.587,10.735,-5913694868169903349
24,1c.sql,288.606,11.163,4846285409507673210
24,1d.sql,282.139,10.091,-4294522389920564102
24,20a.sql,5316.256,141.420,3042830198267909074
24,20b.sql,1694.857,141.019,-3458609441065762063
24,20c.sql,1038.058,143.933,2558748867405111050
24,21a.sql,65.502,125.124,-1630088287367505151
24,21b.sql,77.547,118.922,6350469962105744477
24,21c.sql,67.116,127.864,2684397743657735043
24,22a.sql,595.944,330.333,-8852217324911197084
24,22b.sql,482.598,321.915,-8852217324911197084
24,22c.sql,1044.801,318.542,3330700635734281186
24,22d.sql,978.450,300.704,8297872767581952856
24,23a.sql,284.292,288.664,1619127084338010792
24,23b.sql,98.367,286.437,-5259407748332317606
24,23c.sql,448.869,280.596,-1124127336827367041
24,24a.sql,312.430,3777.249,2280384413821366706
24,24b.sql,144.657,3699.682,-1794083932540499185
24,25a.sql,3274.970,107.314,-4626995031345076698
24,25b.sql,461.861,105.560,-4110854689441581467
24,25c.sql,7611.451,109.030,-6027221776095257325
24,26a.sql,1537.957,3300.643,-5929401182124901517
24,26b.sql,443.406,3166.952,8502155271907567164
24,26c.sql,4741.627,3092.723,-7624179224219018171
24,27a.sql,457.407,3692.734,1758072863970875987
24,27b.sql,51.958,3695.967,-5510733515476627148
24,27c.sql,99.604,3625.580,-4477816371804978596
24,28a.sql,503.962,5242.237,4245832029459036970
24,28b.sql,344.182,4960.811,-565328161990619398
24,28c.sql,770.131,5082.762,-808880556807194591
24,29a.sql,94.057,7673.053,-2799995183862506353
24,29b.sql,59.672,7470.575,-1912819773082406463
24,29c.sql,426.901,6918.385,6650214460147150979
24,2a.sql,1144.171,10.936,4654868730068868057
24,2b.sql,787.131,10.328,4654868730068868057
24,2c.sql,52.100,10.552,4654868730068868057
24,2d.sql,1459.619,10.181,4654868730068868057
24,30a.sql,911.864,3922.055,3596309516107956315
24,30b.sql,223.877,4165.411,2619358356542170316
24,30c.sql,2493.614,3727.950,-5261930549591539248
24,31a.sql,907.346,426.189,1975084072464202139
24,31b.sql,80.305,427.183,8637167297044090375
24,31c.sql,459.778,413.563,-8047523329439800675
24,32a.sql,27.207,19.075,-8152767229854360977
24,32b.sql,378.191,17.078,-8152767229854360977
24,33a.sql,76.602,4191.318,1264440547233771903
24,33b.sql,61.000,3944.743,5283902462801916534
24,33c.sql,60.330,4016.791,7696886476226925320
24,3a.sql,276.098,9.816,-4964681019064054343
24,3b.sql,155.722,9.205,2686551532437100503
24,3c.sql,461.829,10.394,-4267429084482334961
24,4a.sql,162.925,10.430,-6925252347296079652
24,4b.sql,143.559,9.850,-6925252347296079652
24,4c.sql,239.866,9.673,-6925252347296079652
24,5a.sql,535.396,18.111,-4875630082272532892
24,5b.sql,452.071,11.929,7799030661291734910
24,5c.sql,577.304,11.978,6287524160215096911
24,6a.sql,46.408,9.645,-1270565685357017756
24,6b.sql,303.738,10.317,5330016273682105912
24,6c.sql,24.539,9.533,-1270565685357017756
24,6d.sql,5583.495,11.006,5330016273682105912
24,6e.sql,43.252,10.557,-1270565685357017756
24,6f.sql,5382.377,9.869,9034840740838305022
24,7a.sql,1796.447,59.992,5731597360962035638
24,7b.sql,365.832,52.656,-5119135715290730827
24,7c.sql,5292.062,58.379,-767513669091434600
24,8a.sql,2889.163,32.423,-5383241493793754728
24,8b.sql,277.299,39.929,-7648844854832005228
24,8c.sql,13795.357,26.339,7828965998619474049
24,8d.sql,5767.793,27.001,7828965998619474049
24,9a.sql,1012.931,71.792,9182348733289197053
24,9b.sql,3662.999,67.228,759743340442407318
24,9c.sql,1848.326,61.161,-3495764495604230484
24,9d.sql,11523.914,56.364,-3970444003182879231
