Query Number,Query Name,Execution Time,Plan time,Query hash
1,10a.sql,362.646,28.445,-4409698924550295459
1,10b.sql,197.439,25.595,2327673058233797615
1,10c.sql,20547.597,23.661,8860988427713565746
1,11a.sql,159.206,276.304,-8745628810626288278
1,11b.sql,48.178,54.461,-9046130082131908017
1,11c.sql,1240.482,52.671,754561138292963678
1,11d.sql,276.181,54.402,-8853227751184510813
1,12a.sql,1426.277,62.579,9049250486687881135
1,12b.sql,295.775,58.942,7111231359014454640
1,12c.sql,5667.848,56.287,5327500320564300865
1,13a.sql,6284.499,83.261,6101368897808108968
1,13b.sql,2360.419,86.717,7105818783943848525
1,13c.sql,553.141,84.051,7105818783943848525
1,13d.sql,21806.378,73.453,-5885625972757298871
1,14a.sql,901.739,53.819,-6310738669154799660
1,14b.sql,248.047,56.799,7430954541387508965
1,14c.sql,1114.946,53.752,-8051795807640054913
1,15a.sql,1314.943,129.000,1799237188439200003
1,15b.sql,62.324,130.694,-6016190586237425744
1,15c.sql,4343.524,121.292,-640293413413794320
1,15d.sql,4383.032,115.403,4581372305138760671
1,16a.sql,652.215,57.572,-1158816798049620833
1,16b.sql,57574.957,47.226,-2478965080048270031
1,16c.sql,4643.966,48.253,-5535901023995551278
1,16d.sql,3766.338,47.367,-1158816798049620833
1,17a.sql,39995.453,27.239,6019781246931083125
1,17b.sql,13137.960,24.992,7687882978329045374
1,17c.sql,78215.925,24.846,7687882978329045374
1,17d.sql,12738.501,26.790,-3809785603362132151
1,17e.sql,32119.018,26.757,-2972937597942960473
1,17f.sql,82137.823,26.241,-3809785603362132151
1,18a.sql,9264.328,30.067,-8570358269772166685
1,18b.sql,465.318,36.274,-1890080522291186125
1,18c.sql,10366.515,32.100,4621617272025517643
1,19a.sql,9567.083,228.272,3261834294741233279
1,19b.sql,1435.148,227.591,7204209839780818952
1,19c.sql,1948.447,229.096,-7738028735347059107
1,19d.sql,52480.076,207.837,5267282279652319986
1,1a.sql,271.434,10.843,-8455555668018032942
1,1b.sql,264.513,10.141,-5913694868169903349
1,1c.sql,272.840,10.243,4846285409507673210
1,1d.sql,256.991,9.653,-4294522389920564102
1,20a.sql,6231.574,128.255,3042830198267909074
1,20b.sql,1801.039,128.320,-3458609441065762063
1,20c.sql,1005.861,126.075,2558748867405111050
1,21a.sql,281.096,122.370,-1630088287367505151
1,21b.sql,84.906,120.453,6350469962105744477
1,21c.sql,138.929,115.991,2684397743657735043
1,22a.sql,908.359,298.834,-8852217324911197084
1,22b.sql,1543.660,302.678,-8852217324911197084
1,22c.sql,4200.567,332.754,3330700635734281186
1,22d.sql,7082.223,318.700,8297872767581952856
1,23a.sql,250.109,270.169,1619127084338010792
1,23b.sql,107.680,273.487,-5259407748332317606
1,23c.sql,411.628,271.965,-1124127336827367041
1,24a.sql,834.904,3418.386,2280384413821366706
1,24b.sql,145.263,3565.065,-1794083932540499185
1,25a.sql,5033.161,99.820,-4626995031345076698
1,25b.sql,422.098,104.395,-4110854689441581467
1,25c.sql,9173.553,101.479,-6027221776095257325
1,26a.sql,2427.987,2874.994,-5929401182124901517
1,26b.sql,168.714,2947.553,8502155271907567164
1,26c.sql,1181.459,2880.466,-7624179224219018171
1,27a.sql,99.916,3400.202,1758072863970875987
1,27b.sql,46.339,3451.288,-5510733515476627148
1,27c.sql,145.984,3440.740,-4477816371804978596
1,28a.sql,561.030,4733.851,4245832029459036970
1,28b.sql,1649.298,4634.666,-565328161990619398
1,28c.sql,1102.508,4650.285,-808880556807194591
1,29a.sql,351.150,7097.704,-2799995183862506353
1,29b.sql,55.030,7044.386,-1912819773082406463
1,29c.sql,51080.559,6468.185,6650214460147150979
1,2a.sql,1671.144,10.213,4654868730068868057
1,2b.sql,704.206,10.069,4654868730068868057
1,2c.sql,626.797,9.933,4654868730068868057
1,2d.sql,2649.083,10.340,4654868730068868057
1,30a.sql,1213.938,3443.670,3596309516107956315
1,30b.sql,556.779,3627.570,2619358356542170316
1,30c.sql,2810.892,3224.609,-5261930549591539248
1,31a.sql,31245.314,381.243,1975084072464202139
1,31b.sql,572.116,391.861,8637167297044090375
1,31c.sql,12915.840,400.351,-8047523329439800675
1,32a.sql,25.095,18.062,-8152767229854360977
1,32b.sql,349.601,16.722,-8152767229854360977
1,33a.sql,77.070,3901.562,1264440547233771903
1,33b.sql,67.440,3776.052,5283902462801916534
1,33c.sql,350.867,3910.086,7696886476226925320
1,3a.sql,236.645,11.274,-4964681019064054343
1,3b.sql,160.151,10.082,2686551532437100503
1,3c.sql,436.729,11.346,-4267429084482334961
1,4a.sql,207.551,10.725,-6925252347296079652
1,4b.sql,146.449,10.702,-6925252347296079652
1,4c.sql,240.784,10.750,-6925252347296079652
1,5a.sql,492.426,13.027,-4875630082272532892
1,5b.sql,470.965,12.937,7799030661291734910
1,5c.sql,598.808,13.046,6287524160215096911
1,6a.sql,41.839,10.576,-1270565685357017756
1,6b.sql,291.072,10.879,5330016273682105912
1,6c.sql,41.517,10.307,-1270565685357017756
1,6d.sql,5419.398,11.323,5330016273682105912
1,6e.sql,42.045,10.718,-1270565685357017756
1,6f.sql,5554.868,10.542,9034840740838305022
1,7a.sql,1693.668,63.388,5731597360962035638
1,7b.sql,366.146,58.991,-5119135715290730827
1,7c.sql,9538.465,62.492,-767513669091434600
