Query Number,Query Name,Execution Time,Plan time,Query hash
15,10a.sql,240.415,24.835,-4409698924550295459
15,10b.sql,119.926,23.147,2327673058233797615
15,10c.sql,10822.781,21.814,8860988427713565746
15,11a.sql,50.921,56.177,-8745628810626288278
15,11b.sql,29.188,54.738,-9046130082131908017
15,11c.sql,212.258,48.981,754561138292963678
15,11d.sql,205.817,49.028,-8853227751184510813
15,12a.sql,329.489,54.498,9049250486687881135
15,12b.sql,145.592,46.959,7111231359014454640
15,12c.sql,1552.776,51.574,5327500320564300865
15,13a.sql,841.889,75.960,6101368897808108968
15,13b.sql,615.338,85.791,7105818783943848525
15,13c.sql,518.519,82.781,7105818783943848525
15,13d.sql,3506.327,73.755,-5885625972757298871
15,14a.sql,298.144,47.418,-6310738669154799660
15,14b.sql,222.852,49.667,7430954541387508965
15,14c.sql,498.275,47.159,-8051795807640054913
15,15a.sql,553.666,113.791,1799237188439200003
15,15b.sql,42.497,122.137,-6016190586237425744
15,15c.sql,2483.899,118.406,-640293413413794320
15,15d.sql,2161.190,104.301,4581372305138760671
15,16a.sql,442.675,45.601,-1158816798049620833
15,16b.sql,11839.150,40.944,-2478965080048270031
15,16c.sql,3018.161,44.925,-5535901023995551278
15,16d.sql,3645.930,48.581,-1158816798049620833
15,17a.sql,5874.665,24.407,6019781246931083125
15,17b.sql,3216.568,24.017,7687882978329045374
15,17c.sql,3054.281,24.263,7687882978329045374
15,17d.sql,3211.479,24.690,-3809785603362132151
15,17e.sql,9024.927,24.001,-2972937597942960473
15,17f.sql,6577.536,24.022,-3809785603362132151
15,18a.sql,780.579,27.304,-8570358269772166685
15,18b.sql,247.870,31.479,-1890080522291186125
15,18c.sql,5631.756,29.753,4621617272025517643
15,19a.sql,408.495,223.825,3261834294741233279
15,19b.sql,241.499,208.363,7204209839780818952
15,19c.sql,711.538,215.467,-7738028735347059107
15,19d.sql,9425.678,187.344,5267282279652319986
15,1a.sql,146.750,10.759,-8455555668018032942
15,1b.sql,136.979,10.359,-5913694868169903349
15,1c.sql,138.837,10.658,4846285409507673210
15,1d.sql,135.340,9.365,-4294522389920564102
15,20a.sql,2275.213,126.436,3042830198267909074
15,20b.sql,873.162,123.618,-3458609441065762063
15,20c.sql,529.338,125.785,2558748867405111050
15,21a.sql,44.499,117.852,-1630088287367505151
15,21b.sql,54.717,117.568,6350469962105744477
15,21c.sql,46.933,115.546,2684397743657735043
15,22a.sql,403.572,296.194,-8852217324911197084
15,22b.sql,315.966,309.990,-8852217324911197084
15,22c.sql,687.214,309.200,3330700635734281186
15,22d.sql,653.718,293.590,8297872767581952856
15,23a.sql,151.798,274.916,1619127084338010792
15,23b.sql,60.839,267.159,-5259407748332317606
15,23c.sql,232.752,283.384,-1124127336827367041
15,24a.sql,255.922,3184.733,2280384413821366706
