Query Number,Query Name,Execution Time,Plan time,Query hash
13,10a.sql,229.182,25.998,-4409698924550295459
13,10b.sql,111.601,22.397,2327673058233797615
13,10c.sql,10380.511,20.628,8860988427713565746
13,11a.sql,57.631,56.237,-8745628810626288278
13,11b.sql,22.781,52.619,-9046130082131908017
13,11c.sql,190.698,46.402,754561138292963678
13,11d.sql,192.039,46.273,-8853227751184510813
13,12a.sql,245.424,51.574,9049250486687881135
13,12b.sql,137.864,45.785,7111231359014454640
13,12c.sql,1031.741,51.139,5327500320564300865
13,13a.sql,757.883,69.426,6101368897808108968
13,13b.sql,574.203,76.813,7105818783943848525
13,13c.sql,474.745,77.000,7105818783943848525
13,13d.sql,3307.480,69.317,-5885625972757298871
13,14a.sql,348.501,53.020,-6310738669154799660
13,14b.sql,243.714,53.615,7430954541387508965
13,14c.sql,516.214,48.733,-8051795807640054913
13,15a.sql,545.005,120.777,1799237188439200003
13,15b.sql,39.054,126.958,-6016190586237425744
13,15c.sql,2419.211,125.396,-640293413413794320
13,15d.sql,2255.395,119.166,4581372305138760671
13,16a.sql,459.472,46.351,-1158816798049620833
13,16b.sql,11783.227,42.913,-2478965080048270031
13,16c.sql,2924.479,43.827,-5535901023995551278
13,16d.sql,3595.403,46.353,-1158816798049620833
13,17a.sql,5735.336,25.747,6019781246931083125
13,17b.sql,3406.952,23.885,7687882978329045374
13,17c.sql,3178.804,25.868,7687882978329045374
13,17d.sql,3378.732,25.855,-3809785603362132151
13,17e.sql,9950.054,27.364,-2972937597942960473
13,17f.sql,7438.338,26.447,-3809785603362132151
13,18a.sql,785.210,29.432,-8570358269772166685
13,18b.sql,294.815,34.094,-1890080522291186125
13,18c.sql,6462.923,32.057,4621617272025517643
13,19a.sql,435.693,253.283,3261834294741233279
13,19b.sql,266.268,245.911,7204209839780818952
13,19c.sql,735.670,209.261,-7738028735347059107
13,19d.sql,9534.272,197.783,5267282279652319986
13,1a.sql,156.786,11.055,-8455555668018032942
13,1b.sql,138.216,10.323,-5913694868169903349
13,1c.sql,139.562,10.250,4846285409507673210
13,1d.sql,139.145,10.079,-4294522389920564102
13,20a.sql,2214.936,130.664,3042830198267909074
13,20b.sql,909.941,127.298,-3458609441065762063
13,20c.sql,566.893,123.191,2558748867405111050
13,21a.sql,47.082,116.888,-1630088287367505151
13,21b.sql,50.026,115.882,6350469962105744477
13,21c.sql,45.023,118.548,2684397743657735043
13,22a.sql,428.187,321.043,-8852217324911197084
13,22b.sql,326.121,297.180,-8852217324911197084
13,22c.sql,690.423,307.287,3330700635734281186
13,22d.sql,676.824,289.627,8297872767581952856
13,23a.sql,148.866,286.667,1619127084338010792
13,23b.sql,51.260,275.072,-5259407748332317606
13,23c.sql,224.832,273.020,-1124127336827367041
13,24a.sql,268.952,3614.194,2280384413821366706
13,24b.sql,88.757,3445.505,-1794083932540499185
13,25a.sql,2049.733,100.691,-4626995031345076698
13,25b.sql,313.844,106.104,-4110854689441581467
13,25c.sql,4960.950,106.479,-6027221776095257325
13,26a.sql,547.817,2871.398,-5929401182124901517
13,26b.sql,211.029,2752.090,8502155271907567164
13,26c.sql,629.087,2852.589,-7624179224219018171
13,27a.sql,43.824,3268.518,1758072863970875987
13,27b.sql,175.852,3260.838,-5510733515476627148
13,27c.sql,49.598,3184.753,-4477816371804978596
13,28a.sql,230.959,4899.276,4245832029459036970
13,28b.sql,201.796,4756.247,-565328161990619398
13,28c.sql,325.442,4472.347,-808880556807194591
13,29a.sql,87.044,7110.139,-2799995183862506353
13,29b.sql,30.379,7055.186,-1912819773082406463
13,29c.sql,240.745,7154.849,6650214460147150979
13,2a.sql,1005.196,10.864,4654868730068868057
13,2b.sql,781.084,10.472,4654868730068868057
13,2c.sql,30.349,10.279,4654868730068868057
13,2d.sql,1344.744,10.306,4654868730068868057
13,30a.sql,473.356,3701.090,3596309516107956315
13,30b.sql,110.384,3985.174,2619358356542170316
13,30c.sql,1346.872,3691.511,-5261930549591539248
13,31a.sql,285.985,428.227,1975084072464202139
13,31b.sql,53.967,411.526,8637167297044090375
13,31c.sql,335.043,407.398,-8047523329439800675
13,32a.sql,20.595,18.153,-8152767229854360977
