Query Number,Query Name,Execution Time,Plan time,Query hash
5,6c.sql,18.322,9.332,-1270565685357017756
5,6d.sql,3771.501,9.901,5330016273682105912
5,6e.sql,31.236,9.412,-1270565685357017756
5,6f.sql,3748.528,9.842,9034840740838305022
5,7a.sql,855.354,55.141,5731597360962035638
5,7b.sql,211.644,51.635,-5119135715290730827
5,7c.sql,2615.429,57.895,-767513669091434600
5,8a.sql,1456.608,30.304,-5383241493793754728
5,8b.sql,147.839,34.387,-7648844854832005228
5,8c.sql,9757.983,24.654,7828965998619474049
5,8d.sql,3382.439,25.860,7828965998619474049
5,9a.sql,455.186,63.750,9182348733289197053
5,9b.sql,1932.744,61.458,759743340442407318
5,9c.sql,750.871,54.860,-3495764495604230484
5,9d.sql,8069.556,55.394,-3970444003182879231
