Query Number,Query Name,Execution Time,Plan time,Query hash
2,21b.sql,56.353,118.462,6350469962105744477
2,21c.sql,61.240,118.906,2684397743657735043
2,22a.sql,439.165,314.206,-8852217324911197084
2,22b.sql,346.595,312.147,-8852217324911197084
2,22c.sql,741.315,325.394,3330700635734281186
2,22d.sql,696.305,302.947,8297872767581952856
2,23a.sql,161.172,294.790,1619127084338010792
2,23b.sql,63.667,289.228,-5259407748332317606
2,23c.sql,254.507,294.300,-1124127336827367041
2,24a.sql,308.633,3862.001,2280384413821366706
2,24b.sql,107.473,3574.745,-1794083932540499185
2,25a.sql,2042.432,108.579,-4626995031345076698
2,25b.sql,315.918,107.171,-4110854689441581467
2,25c.sql,5287.648,109.349,-6027221776095257325
2,26a.sql,325.046,2938.957,-5929401182124901517
2,26b.sql,210.862,3029.293,8502155271907567164
2,26c.sql,628.873,2829.185,-7624179224219018171
2,27a.sql,75.038,3573.839,1758072863970875987
2,27b.sql,37.783,3444.936,-5510733515476627148
2,27c.sql,79.213,3470.312,-4477816371804978596
2,28a.sql,254.987,5102.222,4245832029459036970
2,28b.sql,366.488,4945.532,-565328161990619398
2,28c.sql,760.391,4602.233,-808880556807194591
2,29a.sql,69.421,7249.777,-2799995183862506353
2,29b.sql,50.924,7718.205,-1912819773082406463
2,29c.sql,393.634,6943.532,6650214460147150979
2,2a.sql,1040.304,10.185,4654868730068868057
2,2b.sql,759.113,9.827,4654868730068868057
2,2c.sql,33.503,10.814,4654868730068868057
2,2d.sql,1346.166,9.508,4654868730068868057
2,30a.sql,439.295,3550.842,3596309516107956315
2,30b.sql,130.339,4090.303,2619358356542170316
2,30c.sql,1485.026,3745.759,-5261930549591539248
2,31a.sql,961.845,432.104,1975084072464202139
2,31b.sql,53.925,416.875,8637167297044090375
2,31c.sql,338.877,404.050,-8047523329439800675
2,32a.sql,23.015,17.851,-8152767229854360977
2,32b.sql,366.278,16.455,-8152767229854360977
2,33a.sql,56.133,3995.686,1264440547233771903
2,33b.sql,44.237,3998.370,5283902462801916534
2,33c.sql,49.183,3962.083,7696886476226925320
2,3a.sql,283.480,15.520,-4964681019064054343
2,3b.sql,165.017,10.034,2686551532437100503
2,3c.sql,491.936,11.308,-4267429084482334961
2,4a.sql,196.173,11.435,-6925252347296079652
2,4b.sql,156.650,10.952,-6925252347296079652
2,4c.sql,304.175,10.936,-6925252347296079652
2,5a.sql,297.469,13.299,-4875630082272532892
2,5b.sql,263.700,13.326,7799030661291734910
2,5c.sql,335.402,13.703,6287524160215096911
2,6a.sql,63.625,11.002,-1270565685357017756
2,6b.sql,214.020,11.222,5330016273682105912
2,6c.sql,22.865,10.782,-1270565685357017756
2,6d.sql,4429.723,11.573,5330016273682105912
2,6e.sql,37.384,10.123,-1270565685357017756
2,6f.sql,4153.703,9.938,9034840740838305022
2,7a.sql,950.059,62.709,5731597360962035638
2,7b.sql,252.317,58.068,-5119135715290730827
2,7c.sql,2775.926,62.956,-767513669091434600
2,8a.sql,1665.105,34.144,-5383241493793754728
2,8b.sql,167.378,41.097,-7648844854832005228
2,8c.sql,10680.155,25.414,7828965998619474049
2,8d.sql,3767.182,27.990,7828965998619474049
2,9a.sql,523.817,67.237,9182348733289197053
2,9b.sql,2023.402,65.453,759743340442407318
2,9c.sql,870.431,60.361,-3495764495604230484
2,9d.sql,8898.101,60.845,-3970444003182879231
