Query Number,Query Name,Execution Time,Plan time,Query hash
14,10a.sql,256.321,24.718,-4409698924550295459
14,10b.sql,126.967,24.121,2327673058233797615
14,10c.sql,10962.487,22.653,8860988427713565746
14,11a.sql,45.175,52.727,-8745628810626288278
14,11b.sql,27.910,52.654,-9046130082131908017
14,11c.sql,199.665,50.235,754561138292963678
14,11d.sql,207.235,49.078,-8853227751184510813
14,12a.sql,335.377,52.398,9049250486687881135
14,12b.sql,153.455,49.092,7111231359014454640
14,12c.sql,1547.151,53.504,5327500320564300865
14,13a.sql,858.013,71.272,6101368897808108968
14,13b.sql,561.181,75.102,7105818783943848525
14,13c.sql,473.768,74.946,7105818783943848525
14,13d.sql,3353.846,67.893,-5885625972757298871
14,14a.sql,322.473,47.613,-6310738669154799660
14,14b.sql,229.818,49.520,7430954541387508965
14,14c.sql,526.656,47.937,-8051795807640054913
14,15a.sql,531.494,114.173,1799237188439200003
14,15b.sql,39.231,114.474,-6016190586237425744
14,15c.sql,2245.668,107.352,-640293413413794320
14,15d.sql,2164.227,103.252,4581372305138760671
14,16a.sql,441.679,45.587,-1158816798049620833
14,16b.sql,11141.688,41.797,-2478965080048270031
14,16c.sql,2916.261,43.135,-5535901023995551278
14,16d.sql,3586.110,45.563,-1158816798049620833
14,17a.sql,5884.249,23.760,6019781246931083125
14,17b.sql,3371.621,23.795,7687882978329045374
14,17c.sql,2956.850,23.579,7687882978329045374
14,17d.sql,3209.876,24.776,-3809785603362132151
14,17e.sql,9071.983,25.024,-2972937597942960473
14,17f.sql,6567.614,24.278,-3809785603362132151
14,18a.sql,764.672,28.082,-8570358269772166685
14,18b.sql,258.705,32.499,-1890080522291186125
14,18c.sql,5715.514,28.564,4621617272025517643
14,19a.sql,409.629,220.499,3261834294741233279
14,19b.sql,235.056,206.788,7204209839780818952
14,19c.sql,725.431,205.518,-7738028735347059107
14,19d.sql,9251.232,187.481,5267282279652319986
14,1a.sql,148.773,9.900,-8455555668018032942
14,1b.sql,134.906,9.619,-5913694868169903349
14,1c.sql,137.769,9.971,4846285409507673210
14,1d.sql,134.346,9.296,-4294522389920564102
14,20a.sql,2309.200,125.528,3042830198267909074
14,20b.sql,853.872,122.960,-3458609441065762063
14,20c.sql,516.525,119.871,2558748867405111050
14,21a.sql,45.593,115.457,-1630088287367505151
14,21b.sql,54.134,113.788,6350469962105744477
14,21c.sql,46.560,116.106,2684397743657735043
14,22a.sql,403.035,296.270,-8852217324911197084
14,22b.sql,311.541,288.230,-8852217324911197084
14,22c.sql,648.215,290.151,3330700635734281186
14,22d.sql,624.119,285.729,8297872767581952856
14,23a.sql,145.402,264.577,1619127084338010792
14,23b.sql,63.085,265.089,-5259407748332317606
14,23c.sql,224.815,267.314,-1124127336827367041
14,24a.sql,239.516,3128.067,2280384413821366706
14,24b.sql,94.476,3335.387,-1794083932540499185
14,25a.sql,1758.213,100.188,-4626995031345076698
14,25b.sql,299.559,101.364,-4110854689441581467
14,25c.sql,4575.432,101.909,-6027221776095257325
14,26a.sql,560.073,2771.596,-5929401182124901517
14,26b.sql,187.209,2653.960,8502155271907567164
14,26c.sql,1015.224,2628.885,-7624179224219018171
14,27a.sql,352.177,3085.643,1758072863970875987
14,27b.sql,47.342,3033.755,-5510733515476627148
14,27c.sql,72.007,3007.398,-4477816371804978596
14,28a.sql,181.924,4327.718,4245832029459036970
14,28b.sql,204.794,4305.184,-565328161990619398
14,28c.sql,959.661,4430.006,-808880556807194591
14,29a.sql,104.977,6424.350,-2799995183862506353
14,29b.sql,44.965,6391.165,-1912819773082406463
14,29c.sql,481.221,6041.545,6650214460147150979
14,2a.sql,778.694,9.329,4654868730068868057
14,2b.sql,681.162,9.128,4654868730068868057
14,2c.sql,29.939,9.595,4654868730068868057
14,2d.sql,1230.785,9.141,4654868730068868057
14,30a.sql,394.687,3265.296,3596309516107956315
14,30b.sql,115.788,3553.611,2619358356542170316
14,30c.sql,1105.310,3177.757,-5261930549591539248
14,31a.sql,259.319,378.779,1975084072464202139
14,31b.sql,61.743,375.386,8637167297044090375
14,31c.sql,309.343,372.825,-8047523329439800675
14,32a.sql,20.946,17.147,-8152767229854360977
14,32b.sql,324.374,15.678,-8152767229854360977
14,33a.sql,47.254,3478.858,1264440547233771903
14,33b.sql,44.414,3444.018,5283902462801916534
14,33c.sql,43.717,3457.708,7696886476226925320
14,3a.sql,210.992,9.919,-4964681019064054343
14,3b.sql,136.920,9.233,2686551532437100503
14,3c.sql,427.107,10.472,-4267429084482334961
14,4a.sql,145.827,10.089,-6925252347296079652
14,4b.sql,129.625,10.140,-6925252347296079652
14,4c.sql,230.662,10.023,-6925252347296079652
14,5a.sql,244.659,11.914,-4875630082272532892
14,5b.sql,234.341,11.833,7799030661291734910
14,5c.sql,303.438,12.248,6287524160215096911
14,6a.sql,53.286,9.330,-1270565685357017756
14,6b.sql,178.768,10.062,5330016273682105912
14,6c.sql,17.546,9.101,-1270565685357017756
14,6d.sql,3766.278,9.622,5330016273682105912
14,6e.sql,34.278,10.165,-1270565685357017756
14,6f.sql,3775.387,9.136,9034840740838305022
14,7a.sql,854.845,54.095,5731597360962035638
14,7b.sql,218.500,51.443,-5119135715290730827
14,7c.sql,2674.626,54.718,-767513669091434600
14,8a.sql,1415.001,30.269,-5383241493793754728
14,8b.sql,155.116,36.636,-7648844854832005228
14,8c.sql,9414.411,23.977,7828965998619474049
14,8d.sql,3191.226,24.009,7828965998619474049
14,9a.sql,438.053,60.571,9182348733289197053
14,9b.sql,1699.065,59.762,759743340442407318
14,9c.sql,795.395,53.574,-3495764495604230484
14,9d.sql,7701.810,52.166,-3970444003182879231
