Query Number,Query Name,Execution Time,Plan time,Query hash
1,10a.sql,266.973,30.151,-4409698924550295459
1,10b.sql,138.982,26.582,2327673058233797615
1,10c.sql,11521.288,24.979,8860988427713565746
1,11a.sql,86.537,60.019,-8745628810626288278
1,11b.sql,30.952,57.074,-9046130082131908017
1,11c.sql,246.531,52.606,754561138292963678
1,11d.sql,217.173,51.658,-8853227751184510813
1,12a.sql,324.788,56.118,9049250486687881135
1,12b.sql,161.361,50.312,7111231359014454640
1,12c.sql,1375.211,55.722,5327500320564300865
1,13a.sql,860.840,77.741,6101368897808108968
1,13b.sql,656.829,84.806,7105818783943848525
1,13c.sql,530.347,91.971,7105818783943848525
1,13d.sql,3788.796,77.198,-5885625972757298871
1,14a.sql,321.630,50.412,-6310738669154799660
1,14b.sql,231.199,51.857,7430954541387508965
1,14c.sql,555.479,53.095,-8051795807640054913
1,15a.sql,542.808,126.289,1799237188439200003
1,15b.sql,50.454,118.014,-6016190586237425744
1,15c.sql,2547.557,113.556,-640293413413794320
1,15d.sql,2457.225,117.053,4581372305138760671
1,16a.sql,532.978,50.078,-1158816798049620833
1,16b.sql,13544.109,46.845,-2478965080048270031
1,16c.sql,3397.117,50.468,-5535901023995551278
1,16d.sql,4160.997,53.699,-1158816798049620833
1,17a.sql,7311.676,28.135,6019781246931083125
1,17b.sql,4182.408,27.000,7687882978329045374
1,17c.sql,3632.466,27.054,7687882978329045374
1,17d.sql,3782.872,27.791,-3809785603362132151
1,17e.sql,10639.001,28.060,-2972937597942960473
1,17f.sql,7968.408,28.242,-3809785603362132151
1,18a.sql,957.767,33.132,-8570358269772166685
1,18b.sql,331.255,37.429,-1890080522291186125
1,18c.sql,7086.474,36.074,4621617272025517643
1,19a.sql,516.849,288.710,3261834294741233279
1,19b.sql,305.963,242.079,7204209839780818952
1,19c.sql,879.966,243.112,-7738028735347059107
1,19d.sql,11054.708,222.136,5267282279652319986
1,1a.sql,173.165,11.646,-8455555668018032942
1,1b.sql,158.066,11.068,-5913694868169903349
1,1c.sql,168.147,11.592,4846285409507673210
1,1d.sql,159.037,10.916,-4294522389920564102
1,20a.sql,2536.582,151.341,3042830198267909074
1,20b.sql,1046.786,145.586,-3458609441065762063
1,20c.sql,641.558,141.483,2558748867405111050
1,21a.sql,76.299,137.148,-1630088287367505151
1,21b.sql,66.009,134.123,6350469962105744477
1,21c.sql,67.811,137.049,2684397743657735043
1,22a.sql,498.243,354.769,-8852217324911197084
1,22b.sql,374.735,343.586,-8852217324911197084
1,22c.sql,801.261,340.496,3330700635734281186
1,22d.sql,743.011,338.810,8297872767581952856
1,23a.sql,167.970,322.819,1619127084338010792
1,23b.sql,69.380,316.210,-5259407748332317606
1,23c.sql,266.527,315.072,-1124127336827367041
1,24a.sql,343.338,4227.295,2280384413821366706
1,24b.sql,131.000,3880.006,-1794083932540499185
1,25a.sql,2337.371,117.483,-4626995031345076698
1,25b.sql,381.525,120.378,-4110854689441581467
1,25c.sql,5625.473,121.684,-6027221776095257325
1,26a.sql,373.749,3287.848,-5929401182124901517
1,26b.sql,201.889,3056.835,8502155271907567164
1,26c.sql,649.005,2969.927,-7624179224219018171
1,27a.sql,85.158,3605.294,1758072863970875987
1,27b.sql,36.471,3655.518,-5510733515476627148
1,27c.sql,240.511,3566.887,-4477816371804978596
1,28a.sql,7148.596,5352.191,4245832029459036970
1,28b.sql,378.065,4963.765,-565328161990619398
1,28c.sql,705.761,5122.901,-808880556807194591
1,29a.sql,126.377,7723.262,-2799995183862506353
1,29b.sql,54.353,7070.651,-1912819773082406463
1,29c.sql,2308.963,6389.753,6650214460147150979
1,2a.sql,1094.509,9.627,4654868730068868057
1,2b.sql,758.220,10.732,4654868730068868057
1,2c.sql,33.117,9.891,4654868730068868057
1,2d.sql,1341.756,9.604,4654868730068868057
1,30a.sql,510.464,3638.933,3596309516107956315
1,30b.sql,126.782,3759.096,2619358356542170316
1,30c.sql,1363.544,3504.898,-5261930549591539248
1,31a.sql,548.907,406.813,1975084072464202139
1,31b.sql,60.391,375.847,8637167297044090375
1,31c.sql,324.332,380.581,-8047523329439800675
1,32a.sql,21.754,17.178,-8152767229854360977
1,32b.sql,359.546,15.355,-8152767229854360977
1,33a.sql,53.974,4078.322,1264440547233771903
1,33b.sql,44.912,3589.291,5283902462801916534
1,33c.sql,47.260,3790.538,7696886476226925320
1,3a.sql,268.153,18.091,-4964681019064054343
1,3b.sql,161.768,9.522,2686551532437100503
1,3c.sql,476.297,10.583,-4267429084482334961
1,4a.sql,166.559,10.829,-6925252347296079652
1,4b.sql,142.473,9.975,-6925252347296079652
1,4c.sql,273.426,9.915,-6925252347296079652
1,5a.sql,287.613,12.341,-4875630082272532892
1,5b.sql,248.851,13.106,7799030661291734910
1,5c.sql,307.412,12.655,6287524160215096911
1,6a.sql,49.584,10.251,-1270565685357017756
1,6b.sql,202.336,10.406,5330016273682105912
1,6c.sql,22.429,10.549,-1270565685357017756
1,6d.sql,4174.594,11.214,5330016273682105912
1,6e.sql,37.931,10.586,-1270565685357017756
1,6f.sql,4387.872,10.721,9034840740838305022
1,7a.sql,948.711,63.064,5731597360962035638
1,7b.sql,247.846,58.367,-5119135715290730827
1,7c.sql,2871.295,62.831,-767513669091434600
1,8a.sql,1654.223,31.998,-5383241493793754728
1,8b.sql,173.011,37.397,-7648844854832005228
1,8c.sql,10864.654,27.045,7828965998619474049
1,8d.sql,3632.899,25.988,7828965998619474049
1,9a.sql,513.290,66.348,9182348733289197053
1,9b.sql,1984.562,67.199,759743340442407318
1,9c.sql,848.593,58.630,-3495764495604230484
1,9d.sql,8834.658,56.194,-3970444003182879231
