Query Number,Query Name,Execution Time,Plan time,Query hash
12,10a.sql,233.695,24.251,-4409698924550295459
12,10b.sql,117.854,22.891,2327673058233797615
12,10c.sql,10823.197,21.794,8860988427713565746
12,11a.sql,47.866,52.638,-8745628810626288278
12,11b.sql,28.286,53.993,-9046130082131908017
12,11c.sql,212.865,48.512,754561138292963678
12,11d.sql,194.970,47.893,-8853227751184510813
12,12a.sql,297.806,51.193,9049250486687881135
12,12b.sql,139.745,44.114,7111231359014454640
12,12c.sql,1464.586,49.845,5327500320564300865
12,13a.sql,878.380,70.184,6101368897808108968
12,13b.sql,586.045,78.097,7105818783943848525
12,13c.sql,473.930,75.283,7105818783943848525
12,13d.sql,3637.058,68.812,-5885625972757298871
12,14a.sql,327.779,47.293,-6310738669154799660
12,14b.sql,230.909,53.403,7430954541387508965
12,14c.sql,554.996,51.443,-8051795807640054913
12,15a.sql,557.585,121.096,1799237188439200003
12,15b.sql,41.223,119.360,-6016190586237425744
12,15c.sql,2351.148,106.508,-640293413413794320
12,15d.sql,2268.965,119.689,4581372305138760671
12,16a.sql,447.565,48.877,-1158816798049620833
12,16b.sql,13306.562,44.080,-2478965080048270031
12,16c.sql,3059.366,46.994,-5535901023995551278
12,16d.sql,3921.365,47.963,-1158816798049620833
12,17a.sql,6394.872,27.700,6019781246931083125
12,17b.sql,3614.453,27.674,7687882978329045374
12,17c.sql,3273.589,28.221,7687882978329045374
12,17d.sql,3336.930,27.121,-3809785603362132151
12,17e.sql,9381.477,25.964,-2972937597942960473
12,17f.sql,6856.428,28.494,-3809785603362132151
12,18a.sql,797.957,26.886,-8570358269772166685
12,18b.sql,249.702,31.431,-1890080522291186125
12,18c.sql,5895.406,31.083,4621617272025517643
12,19a.sql,396.539,219.180,3261834294741233279
12,19b.sql,235.938,200.904,7204209839780818952
12,19c.sql,721.959,205.353,-7738028735347059107
12,19d.sql,9522.065,183.261,5267282279652319986
12,1a.sql,151.105,9.935,-8455555668018032942
12,1b.sql,139.745,9.684,-5913694868169903349
