Query Number,Query Name,Execution Time,Plan time,Query hash
4,10a.sql,5291.973,66.846,-4409698924550295459
4,10b.sql,129.982,24.997,2327673058233797615
4,10c.sql,18396.099,22.362,8860988427713565746
4,11a.sql,1069.786,228.567,-8745628810626288278
4,11b.sql,32.356,50.409,-9046130082131908017
4,11c.sql,820.764,50.988,754561138292963678
4,11d.sql,206.733,53.774,-8853227751184510813
4,12a.sql,880.767,63.669,9049250486687881135
4,12b.sql,150.950,48.126,7111231359014454640
4,12c.sql,2949.712,52.428,5327500320564300865
4,13a.sql,1391.617,78.970,6101368897808108968
4,13b.sql,592.783,83.674,7105818783943848525
4,13c.sql,487.306,75.633,7105818783943848525
4,13d.sql,3487.789,71.813,-5885625972757298871
4,14a.sql,498.220,49.924,-6310738669154799660
4,14b.sql,246.661,79.099,7430954541387508965
4,14c.sql,737.992,51.369,-8051795807640054913
4,15a.sql,718.440,133.620,1799237188439200003
4,15b.sql,44.437,118.776,-6016190586237425744
4,15c.sql,2301.914,127.519,-640293413413794320
4,15d.sql,2407.545,122.530,4581372305138760671
4,16a.sql,681.068,56.420,-1158816798049620833
4,16b.sql,12051.884,44.056,-2478965080048270031
4,16c.sql,2976.723,43.376,-5535901023995551278
4,16d.sql,4174.510,45.499,-1158816798049620833
4,17a.sql,6791.438,25.054,6019781246931083125
4,17b.sql,3482.541,25.165,7687882978329045374
4,17c.sql,3097.124,25.552,7687882978329045374
4,17d.sql,3190.810,24.169,-3809785603362132151
4,17e.sql,10715.198,24.317,-2972937597942960473
4,17f.sql,7603.990,27.893,-3809785603362132151
4,18a.sql,878.922,31.447,-8570358269772166685
4,18b.sql,282.251,35.844,-1890080522291186125
4,18c.sql,6045.220,33.462,4621617272025517643
4,19a.sql,494.705,248.701,3261834294741233279
4,19b.sql,233.240,209.867,7204209839780818952
4,19c.sql,959.348,212.009,-7738028735347059107
4,19d.sql,10826.978,205.393,5267282279652319986
4,1a.sql,163.111,10.942,-8455555668018032942
4,1b.sql,142.786,10.281,-5913694868169903349
4,1c.sql,150.560,10.634,4846285409507673210
4,1d.sql,144.996,9.933,-4294522389920564102
4,20a.sql,2725.186,131.436,3042830198267909074
4,20b.sql,1058.841,131.540,-3458609441065762063
4,20c.sql,616.328,136.109,2558748867405111050
4,21a.sql,54.769,118.802,-1630088287367505151
4,21b.sql,61.542,120.670,6350469962105744477
4,21c.sql,57.147,132.337,2684397743657735043
4,22a.sql,443.076,354.036,-8852217324911197084
4,22b.sql,330.545,309.801,-8852217324911197084
4,22c.sql,753.328,319.158,3330700635734281186
4,22d.sql,749.610,327.020,8297872767581952856
4,23a.sql,165.302,308.195,1619127084338010792
4,23b.sql,63.364,287.152,-5259407748332317606
4,23c.sql,258.349,310.156,-1124127336827367041
4,24a.sql,296.064,3437.817,2280384413821366706
4,24b.sql,102.628,3565.998,-1794083932540499185
