Query Number,Query Name,Execution Time,Plan time,Query hash
9,1b.sql,133.216,9.723,-5913694868169903349
9,1c.sql,134.599,10.140,4846285409507673210
9,1d.sql,132.645,9.455,-4294522389920564102
9,20a.sql,1943.407,129.600,3042830198267909074
9,20b.sql,906.657,129.301,-3458609441065762063
9,20c.sql,530.693,124.736,2558748867405111050
9,21a.sql,41.981,118.927,-1630088287367505151
9,21b.sql,50.327,114.986,6350469962105744477
9,21c.sql,44.567,127.850,2684397743657735043
9,22a.sql,426.874,300.299,-8852217324911197084
9,22b.sql,325.721,294.764,-8852217324911197084
9,22c.sql,665.898,302.888,3330700635734281186
9,22d.sql,652.313,289.009,8297872767581952856
9,23a.sql,142.112,271.376,1619127084338010792
9,23b.sql,55.554,270.219,-5259407748332317606
9,23c.sql,238.779,272.325,-1124127336827367041
9,24a.sql,247.650,3545.312,2280384413821366706
9,24b.sql,101.481,3443.822,-1794083932540499185
9,25a.sql,2061.288,100.967,-4626995031345076698
9,25b.sql,297.590,103.527,-4110854689441581467
9,25c.sql,4811.464,103.832,-6027221776095257325
9,26a.sql,565.128,2883.910,-5929401182124901517
9,26b.sql,188.261,2763.670,8502155271907567164
9,26c.sql,579.277,2809.681,-7624179224219018171
9,27a.sql,42.424,3318.059,1758072863970875987
9,27b.sql,155.764,3378.510,-5510733515476627148
9,27c.sql,67.826,3281.936,-4477816371804978596
9,28a.sql,245.370,4708.369,4245832029459036970
9,28b.sql,196.373,4365.756,-565328161990619398
9,28c.sql,340.503,4524.581,-808880556807194591
9,29a.sql,87.826,6907.753,-2799995183862506353
9,29b.sql,28.600,6482.560,-1912819773082406463
9,29c.sql,243.923,6269.539,6650214460147150979
9,2a.sql,1051.567,9.759,4654868730068868057
9,2b.sql,726.228,10.003,4654868730068868057
9,2c.sql,30.194,10.060,4654868730068868057
9,2d.sql,1252.469,9.819,4654868730068868057
9,30a.sql,420.121,3424.733,3596309516107956315
9,30b.sql,113.412,4074.499,2619358356542170316
9,30c.sql,1264.357,3470.323,-5261930549591539248
9,31a.sql,259.994,378.339,1975084072464202139
9,31b.sql,56.028,396.598,8637167297044090375
9,31c.sql,348.029,379.225,-8047523329439800675
9,32a.sql,21.313,17.500,-8152767229854360977
9,32b.sql,356.408,16.498,-8152767229854360977
9,33a.sql,46.086,3776.157,1264440547233771903
9,33b.sql,32.692,3662.110,5283902462801916534
9,33c.sql,33.831,3580.391,7696886476226925320
9,3a.sql,233.898,9.955,-4964681019064054343
9,3b.sql,169.046,16.003,2686551532437100503
9,3c.sql,469.662,10.096,-4267429084482334961
9,4a.sql,158.431,10.125,-6925252347296079652
9,4b.sql,126.393,9.795,-6925252347296079652
9,4c.sql,234.252,9.793,-6925252347296079652
9,5a.sql,266.181,11.735,-4875630082272532892
9,5b.sql,226.814,11.731,7799030661291734910
9,5c.sql,285.203,11.879,6287524160215096911
9,6a.sql,58.198,9.500,-1270565685357017756
9,6b.sql,200.680,10.243,5330016273682105912
9,6c.sql,18.059,9.520,-1270565685357017756
9,6d.sql,4225.768,10.918,5330016273682105912
9,6e.sql,32.999,9.804,-1270565685357017756
9,6f.sql,4110.777,9.830,9034840740838305022
9,7a.sql,872.183,58.740,5731597360962035638
9,7b.sql,203.921,52.954,-5119135715290730827
9,7c.sql,2704.469,59.020,-767513669091434600
9,8a.sql,1463.163,31.780,-5383241493793754728
9,8b.sql,154.612,35.072,-7648844854832005228
9,8c.sql,9716.799,26.528,7828965998619474049
9,8d.sql,3310.363,25.002,7828965998619474049
9,9a.sql,430.865,62.324,9182348733289197053
9,9b.sql,1784.604,61.714,759743340442407318
9,9c.sql,800.492,55.415,-3495764495604230484
9,9d.sql,7846.309,55.554,-3970444003182879231
