Query Number,Query Name,Execution Time,Plan time,Query hash
7,10a.sql,280.447,24.993,-4409698924550295459
7,10b.sql,141.538,23.195,2327673058233797615
7,10c.sql,12141.465,25.358,8860988427713565746
7,11a.sql,55.705,58.560,-8745628810626288278
7,11b.sql,31.065,58.326,-9046130082131908017
7,11c.sql,230.386,55.475,754561138292963678
7,11d.sql,227.036,53.205,-8853227751184510813
7,12a.sql,364.843,58.572,9049250486687881135
7,12b.sql,170.454,53.183,7111231359014454640
7,12c.sql,1720.376,58.934,5327500320564300865
7,13a.sql,1029.305,76.520,6101368897808108968
7,13b.sql,716.236,88.199,7105818783943848525
7,13c.sql,567.921,95.192,7105818783943848525
7,13d.sql,3898.743,80.160,-5885625972757298871
7,14a.sql,371.295,59.387,-6310738669154799660
7,14b.sql,277.903,59.527,7430954541387508965
7,14c.sql,607.866,56.410,-8051795807640054913
7,15a.sql,605.154,132.451,1799237188439200003
7,15b.sql,55.716,141.917,-6016190586237425744
7,15c.sql,2617.402,124.436,-640293413413794320
7,15d.sql,2725.318,119.272,4581372305138760671
7,16a.sql,514.791,51.775,-1158816798049620833
7,16b.sql,13116.579,47.225,-2478965080048270031
7,16c.sql,3458.204,50.024,-5535901023995551278
7,16d.sql,3962.679,52.270,-1158816798049620833
7,17a.sql,6524.352,26.852,6019781246931083125
7,17b.sql,3857.966,27.135,7687882978329045374
7,17c.sql,3566.490,23.963,7687882978329045374
7,17d.sql,3846.990,27.993,-3809785603362132151
7,17e.sql,10114.693,24.282,-2972937597942960473
7,17f.sql,7172.428,23.702,-3809785603362132151
7,18a.sql,863.888,28.051,-8570358269772166685
7,18b.sql,275.370,37.692,-1890080522291186125
7,18c.sql,6390.784,33.901,4621617272025517643
7,19a.sql,448.798,265.866,3261834294741233279
7,19b.sql,279.468,243.968,7204209839780818952
7,19c.sql,801.257,238.475,-7738028735347059107
7,19d.sql,10113.584,220.782,5267282279652319986
7,1a.sql,171.361,11.419,-8455555668018032942
