Query Number,Query Name,Execution Time,Plan time,Query hash
3,10a.sql,304.673,28.228,-4409698924550295459
3,10b.sql,143.435,26.065,2327673058233797615
3,10c.sql,11321.711,23.495,8860988427713565746
3,11a.sql,67.548,51.808,-8745628810626288278
3,11b.sql,26.663,51.698,-9046130082131908017
3,11c.sql,218.362,48.951,754561138292963678
3,11d.sql,200.924,47.739,-8853227751184510813
3,12a.sql,314.806,50.918,9049250486687881135
3,12b.sql,145.765,47.313,7111231359014454640
3,12c.sql,1437.778,52.314,5327500320564300865
3,13a.sql,964.441,73.070,6101368897808108968
3,13b.sql,622.542,87.588,7105818783943848525
3,13c.sql,522.162,83.300,7105818783943848525
3,13d.sql,3693.443,72.863,-5885625972757298871
3,14a.sql,367.332,52.940,-6310738669154799660
3,14b.sql,247.279,52.732,7430954541387508965
3,14c.sql,552.519,52.442,-8051795807640054913
3,15a.sql,565.602,121.868,1799237188439200003
3,15b.sql,44.722,123.991,-6016190586237425744
3,15c.sql,2374.652,119.182,-640293413413794320
3,15d.sql,2428.618,116.635,4581372305138760671
3,16a.sql,497.315,49.452,-1158816798049620833
3,16b.sql,13255.019,47.248,-2478965080048270031
3,16c.sql,3107.419,46.931,-5535901023995551278
3,16d.sql,3994.882,48.601,-1158816798049620833
3,17a.sql,6384.436,28.239,6019781246931083125
3,17b.sql,4014.105,27.831,7687882978329045374
3,17c.sql,3586.685,28.216,7687882978329045374
3,17d.sql,3662.939,27.581,-3809785603362132151
3,17e.sql,11041.388,28.708,-2972937597942960473
3,17f.sql,8392.419,28.743,-3809785603362132151
3,18a.sql,806.969,30.517,-8570358269772166685
3,18b.sql,311.728,36.144,-1890080522291186125
3,18c.sql,6830.562,31.579,4621617272025517643
3,19a.sql,514.098,268.798,3261834294741233279
3,19b.sql,312.100,234.745,7204209839780818952
3,19c.sql,846.540,243.565,-7738028735347059107
3,19d.sql,10480.216,215.122,5267282279652319986
3,1a.sql,181.098,11.852,-8455555668018032942
3,1b.sql,157.944,11.072,-5913694868169903349
3,1c.sql,154.225,11.179,4846285409507673210
3,1d.sql,152.554,10.467,-4294522389920564102
3,20a.sql,2464.843,141.292,3042830198267909074
3,20b.sql,1064.136,139.395,-3458609441065762063
3,20c.sql,661.577,140.426,2558748867405111050
3,21a.sql,63.687,133.000,-1630088287367505151
3,21b.sql,62.865,129.205,6350469962105744477
3,21c.sql,66.670,133.578,2684397743657735043
3,22a.sql,474.213,340.310,-8852217324911197084
3,22b.sql,349.054,312.699,-8852217324911197084
3,22c.sql,764.489,321.703,3330700635734281186
3,22d.sql,734.912,315.609,8297872767581952856
3,23a.sql,157.653,294.647,1619127084338010792
3,23b.sql,63.332,294.775,-5259407748332317606
3,23c.sql,250.824,288.924,-1124127336827367041
3,24a.sql,278.711,4003.363,2280384413821366706
3,24b.sql,110.918,3897.008,-1794083932540499185
3,25a.sql,2207.480,114.517,-4626995031345076698
3,25b.sql,328.107,115.459,-4110854689441581467
3,25c.sql,5339.540,115.484,-6027221776095257325
3,26a.sql,783.976,3241.790,-5929401182124901517
3,26b.sql,205.071,3105.166,8502155271907567164
3,26c.sql,2852.224,2854.035,-7624179224219018171
3,27a.sql,75.052,3465.544,1758072863970875987
3,27b.sql,46.218,3295.107,-5510733515476627148
3,27c.sql,498.832,3435.381,-4477816371804978596
3,28a.sql,1809.675,5201.233,4245832029459036970
3,28b.sql,344.640,4855.284,-565328161990619398
3,28c.sql,223.893,5141.540,-808880556807194591
