Query Number,Query Name,Execution Time,Plan time,Query hash
1,10a.sql,1665.852,23.200,-4409698924550295459
1,10b.sql,131.428,13.411,2327673058233797615
1,10c.sql,14327.054,11.701,8860988427713565746
1,11a.sql,167.314,28.875,-8745628810626288278
1,11b.sql,27.260,22.563,-9046130082131908017
1,11c.sql,360.368,24.520,754561138292963678
1,11d.sql,214.296,24.914,-8853227751184510813
1,12a.sql,470.938,24.620,9049250486687881135
1,12b.sql,138.187,21.781,7111231359014454640
1,12c.sql,1889.627,20.444,5327500320564300865
1,13a.sql,2819.876,32.929,6101368897808108968
1,13b.sql,1109.786,32.939,7105818783943848525
1,13c.sql,1075.037,31.017,7105818783943848525
1,13d.sql,10175.248,30.527,-5885625972757298871
1,14a.sql,607.794,20.596,-6310738669154799660
1,14b.sql,242.449,21.613,7430954541387508965
1,14c.sql,577.318,21.072,-8051795807640054913
1,15a.sql,645.886,59.284,1799237188439200003
1,15b.sql,37.089,51.521,-6016190586237425744
1,15c.sql,2104.832,55.991,-640293413413794320
1,15d.sql,2254.578,56.636,4581372305138760671
1,16a.sql,767.363,32.738,-1158816798049620833
1,16b.sql,57939.704,23.879,-2478965080048270031
1,16c.sql,4734.361,24.454,-5535901023995551278
1,16d.sql,3805.886,26.188,-1158816798049620833
1,17a.sql,41155.291,15.875,6019781246931083125
1,17b.sql,15216.355,16.514,7687882978329045374
1,17c.sql,12680.166,22.136,7687882978329045374
1,17d.sql,13016.377,15.541,-3809785603362132151
1,17e.sql,32712.682,15.726,-2972937597942960473
1,17f.sql,21810.508,16.304,-3809785603362132151
1,18a.sql,5299.150,16.529,-8570358269772166685
1,18b.sql,272.658,13.971,-1890080522291186125
1,18c.sql,5196.487,15.658,4621617272025517643
1,19a.sql,4753.784,83.548,3261834294741233279
1,19b.sql,787.177,67.354,7204209839780818952
1,19c.sql,1014.260,91.603,-7738028735347059107
1,19d.sql,25812.101,88.055,5267282279652319986
1,1a.sql,168.938,6.235,-8455555668018032942
1,1b.sql,147.999,6.201,-5913694868169903349
1,1c.sql,148.966,5.489,4846285409507673210
1,1d.sql,139.805,5.527,-4294522389920564102
1,20a.sql,4837.248,54.537,3042830198267909074
1,20b.sql,1682.685,48.955,-3458609441065762063
1,20c.sql,1109.466,57.502,2558748867405111050
1,21a.sql,262.082,57.550,-1630088287367505151
1,21b.sql,61.542,58.505,6350469962105744477
1,21c.sql,104.572,60.476,2684397743657735043
1,22a.sql,673.119,127.048,-8852217324911197084
1,22b.sql,347.900,128.792,-8852217324911197084
1,22c.sql,2465.870,126.254,3330700635734281186
1,22d.sql,4536.092,136.814,8297872767581952856
1,23a.sql,165.167,130.149,1619127084338010792
1,23b.sql,82.136,121.331,-5259407748332317606
1,23c.sql,257.291,129.888,-1124127336827367041
1,24a.sql,313.498,261.987,2280384413821366706
1,24b.sql,214.856,238.334,-1794083932540499185
1,25a.sql,4126.799,46.830,-4626995031345076698
1,25b.sql,379.931,47.110,-4110854689441581467
1,25c.sql,6038.939,46.049,-6027221776095257325
1,26a.sql,1140.345,244.327,-5929401182124901517
1,26b.sql,597.745,243.318,8502155271907567164
1,26c.sql,5207.140,249.316,-7624179224219018171
1,27a.sql,91.875,276.818,1758072863970875987
1,27b.sql,36.624,268.446,-5510733515476627148
1,27c.sql,137.393,278.116,-4477816371804978596
1,28a.sql,1427.748,311.946,4245832029459036970
1,28b.sql,307.203,300.210,-565328161990619398
1,28c.sql,1982.709,306.345,-808880556807194591
1,29a.sql,260.930,365.580,-2799995183862506353
1,29b.sql,28.545,350.793,-1912819773082406463
1,29c.sql,911.436,393.468,6650214460147150979
1,2a.sql,1776.697,6.424,4654868730068868057
1,2b.sql,1735.166,6.200,4654868730068868057
1,2c.sql,1668.544,6.295,4654868730068868057
1,2d.sql,2098.692,6.259,4654868730068868057
1,30a.sql,2049.676,249.853,3596309516107956315
1,30b.sql,399.007,230.503,2619358356542170316
1,30c.sql,2046.495,254.114,-5261930549591539248
1,31a.sql,4723.305,182.012,1975084072464202139
1,31b.sql,395.263,147.603,8637167297044090375
1,31c.sql,7702.409,182.969,-8047523329439800675
1,32a.sql,21.792,12.597,-8152767229854360977
1,32b.sql,367.968,10.688,-8152767229854360977
1,33a.sql,28.849,293.618,1264440547233771903
1,33b.sql,30.656,293.023,5283902462801916534
1,33c.sql,27.213,309.036,7696886476226925320
1,3a.sql,226.436,7.909,-4964681019064054343
1,3b.sql,149.933,6.866,2686551532437100503
1,3c.sql,429.419,7.646,-4267429084482334961
1,4a.sql,199.638,5.853,-6925252347296079652
1,4b.sql,129.739,5.749,-6925252347296079652
1,4c.sql,217.747,5.728,-6925252347296079652
1,5a.sql,275.816,6.630,-4875630082272532892
1,5b.sql,259.217,7.058,7799030661291734910
1,5c.sql,317.351,6.991,6287524160215096911
1,6a.sql,44.557,6.517,-1270565685357017756
1,6b.sql,231.089,6.514,5330016273682105912
1,6c.sql,20.180,6.258,-1270565685357017756
1,6d.sql,4328.414,6.716,5330016273682105912
1,6e.sql,37.549,6.413,-1270565685357017756
1,6f.sql,4324.928,6.909,9034840740838305022
1,7a.sql,1007.671,29.387,5731597360962035638
1,7b.sql,253.248,26.656,-5119135715290730827
1,7c.sql,5591.569,29.152,-767513669091434600
1,8a.sql,1539.003,15.189,-5383241493793754728
1,8b.sql,165.861,14.475,-7648844854832005228
1,8c.sql,9819.983,14.917,7828965998619474049
1,8d.sql,3413.000,15.097,7828965998619474049
1,9a.sql,4861.426,22.794,9182348733289197053
1,9b.sql,1604.912,23.413,759743340442407318
1,9c.sql,982.499,23.955,-3495764495604230484
1,9d.sql,12046.193,24.451,-3970444003182879231
