Query Number,Query Name,Execution Time,Plan time,Query hash
11,10a.sql,234.008,11.211,-4409698924550295459
11,10b.sql,122.224,11.050,2327673058233797615
11,10c.sql,10013.244,10.610,8860988427713565746
11,11a.sql,94.442,24.589,-8745628810626288278
11,11b.sql,25.751,23.709,-9046130082131908017
11,11c.sql,312.161,24.653,754561138292963678
11,11d.sql,225.006,28.008,-8853227751184510813
11,12a.sql,314.581,22.564,9049250486687881135
11,12b.sql,143.599,22.195,7111231359014454640
11,12c.sql,1121.278,21.351,5327500320564300865
11,13a.sql,2793.349,31.022,6101368897808108968
11,13b.sql,1284.654,35.994,7105818783943848525
11,13c.sql,1246.918,34.752,7105818783943848525
11,13d.sql,11227.392,32.194,-5885625972757298871
11,14a.sql,378.665,20.489,-6310738669154799660
11,14b.sql,252.068,20.748,7430954541387508965
11,14c.sql,592.859,22.634,-8051795807640054913
11,15a.sql,618.841,58.291,1799237188439200003
11,15b.sql,41.638,55.861,-6016190586237425744
11,15c.sql,2230.792,57.818,-640293413413794320
11,15d.sql,2446.852,65.649,4581372305138760671
11,16a.sql,514.826,26.250,-1158816798049620833
11,16b.sql,52348.186,25.266,-2478965080048270031
11,16c.sql,4760.534,25.429,-5535901023995551278
11,16d.sql,3726.291,25.241,-1158816798049620833
11,17a.sql,30753.439,14.338,6019781246931083125
11,17b.sql,13820.293,16.102,7687882978329045374
11,17c.sql,12312.549,16.707,7687882978329045374
11,17d.sql,12405.222,14.388,-3809785603362132151
11,17e.sql,30851.051,13.896,-2972937597942960473
11,17f.sql,21597.628,13.969,-3809785603362132151
11,18a.sql,5129.906,13.579,-8570358269772166685
11,18b.sql,277.970,13.147,-1890080522291186125
11,18c.sql,5330.188,12.885,4621617272025517643
11,19a.sql,4621.718,79.351,3261834294741233279
11,19b.sql,722.801,62.021,7204209839780818952
11,19c.sql,715.031,79.313,-7738028735347059107
11,19d.sql,25087.975,81.357,5267282279652319986
11,1a.sql,156.059,5.941,-8455555668018032942
11,1b.sql,148.113,5.599,-5913694868169903349
11,1c.sql,153.576,5.756,4846285409507673210
11,1d.sql,138.586,5.378,-4294522389920564102
