Query Number,Query Name,Execution Time,Plan time,Query hash
6,10a.sql,266.431,11.144,-4409698924550295459
6,10b.sql,121.409,11.045,2327673058233797615
6,10c.sql,10230.967,10.724,8860988427713565746
6,11a.sql,101.069,26.056,-8745628810626288278
6,11b.sql,25.115,23.950,-9046130082131908017
6,11c.sql,291.064,26.343,754561138292963678
6,11d.sql,215.520,27.018,-8853227751184510813
6,12a.sql,276.269,21.364,9049250486687881135
6,12b.sql,140.986,20.763,7111231359014454640
6,12c.sql,990.401,20.866,5327500320564300865
6,13a.sql,2548.073,31.303,6101368897808108968
6,13b.sql,1115.027,31.159,7105818783943848525
6,13c.sql,1102.087,31.645,7105818783943848525
6,13d.sql,10081.586,30.753,-5885625972757298871
6,14a.sql,346.108,20.692,-6310738669154799660
6,14b.sql,229.076,19.587,7430954541387508965
6,14c.sql,557.916,20.602,-8051795807640054913
6,15a.sql,625.419,60.499,1799237188439200003
6,15b.sql,37.038,52.954,-6016190586237425744
6,15c.sql,2240.204,58.025,-640293413413794320
6,15d.sql,2257.454,61.471,4581372305138760671
6,16a.sql,451.697,24.403,-1158816798049620833
6,16b.sql,51217.582,23.902,-2478965080048270031
6,16c.sql,4715.151,25.827,-5535901023995551278
6,16d.sql,3659.317,30.647,-1158816798049620833
6,17a.sql,31158.448,14.074,6019781246931083125
6,17b.sql,13978.169,15.553,7687882978329045374
6,17c.sql,12386.531,15.753,7687882978329045374
6,17d.sql,12973.615,17.306,-3809785603362132151
6,17e.sql,33237.078,15.739,-2972937597942960473
6,17f.sql,23055.128,17.207,-3809785603362132151
6,18a.sql,5551.433,15.273,-8570358269772166685
6,18b.sql,286.861,14.338,-1890080522291186125
6,18c.sql,5097.545,14.269,4621617272025517643
6,19a.sql,4520.148,75.993,3261834294741233279
6,19b.sql,683.487,61.004,7204209839780818952
6,19c.sql,728.776,80.378,-7738028735347059107
6,19d.sql,24977.093,81.023,5267282279652319986
6,1a.sql,150.216,5.818,-8455555668018032942
6,1b.sql,136.822,5.553,-5913694868169903349
6,1c.sql,146.357,5.515,4846285409507673210
6,1d.sql,137.249,5.217,-4294522389920564102
6,20a.sql,3403.594,49.606,3042830198267909074
6,20b.sql,1740.447,47.545,-3458609441065762063
6,20c.sql,1118.177,51.047,2558748867405111050
6,21a.sql,242.695,57.614,-1630088287367505151
6,21b.sql,60.650,55.211,6350469962105744477
6,21c.sql,101.869,56.652,2684397743657735043
6,22a.sql,813.363,139.190,-8852217324911197084
6,22b.sql,360.940,128.401,-8852217324911197084
6,22c.sql,2353.169,132.621,3330700635734281186
6,22d.sql,4175.878,127.805,8297872767581952856
6,23a.sql,153.250,118.497,1619127084338010792
6,23b.sql,72.240,112.850,-5259407748332317606
6,23c.sql,233.670,116.660,-1124127336827367041
6,24a.sql,296.307,244.943,2280384413821366706
6,24b.sql,198.469,223.521,-1794083932540499185
6,25a.sql,3221.978,42.837,-4626995031345076698
6,25b.sql,326.544,41.880,-4110854689441581467
6,25c.sql,5807.317,43.710,-6027221776095257325
6,26a.sql,1237.774,228.752,-5929401182124901517
6,26b.sql,618.493,227.753,8502155271907567164
6,26c.sql,5066.414,231.800,-7624179224219018171
6,27a.sql,80.817,247.385,1758072863970875987
6,27b.sql,33.385,251.121,-5510733515476627148
6,27c.sql,125.215,254.033,-4477816371804978596
6,28a.sql,1447.606,285.964,4245832029459036970
6,28b.sql,301.991,279.518,-565328161990619398
6,28c.sql,1884.587,286.653,-808880556807194591
6,29a.sql,272.389,342.032,-2799995183862506353
6,29b.sql,31.094,329.233,-1912819773082406463
6,29c.sql,863.566,382.077,6650214460147150979
6,2a.sql,1674.609,5.830,4654868730068868057
6,2b.sql,1644.952,6.044,4654868730068868057
