Query Number,Query Name,Execution Time,Plan time,Query hash
8,10a.sql,229.774,11.233,-4409698924550295459
8,10b.sql,128.382,11.469,2327673058233797615
8,10c.sql,10508.266,11.359,8860988427713565746
8,11a.sql,215.255,24.871,-8745628810626288278
8,11b.sql,24.041,23.284,-9046130082131908017
8,11c.sql,287.483,24.262,754561138292963678
8,11d.sql,203.060,24.872,-8853227751184510813
8,12a.sql,265.984,21.029,9049250486687881135
8,12b.sql,136.610,20.817,7111231359014454640
8,12c.sql,1010.012,20.612,5327500320564300865
8,13a.sql,2533.822,30.409,6101368897808108968
8,13b.sql,1152.006,33.145,7105818783943848525
8,13c.sql,1095.529,30.836,7105818783943848525
8,13d.sql,10256.659,30.670,-5885625972757298871
8,14a.sql,370.264,20.502,-6310738669154799660
8,14b.sql,233.448,19.953,7430954541387508965
8,14c.sql,543.779,20.388,-8051795807640054913
8,15a.sql,574.498,56.532,1799237188439200003
8,15b.sql,38.931,53.434,-6016190586237425744
8,15c.sql,2136.660,55.457,-640293413413794320
8,15d.sql,2331.643,62.441,4581372305138760671
8,16a.sql,468.743,24.888,-1158816798049620833
8,16b.sql,52086.783,23.766,-2478965080048270031
8,16c.sql,4788.912,29.210,-5535901023995551278
8,16d.sql,3712.334,25.798,-1158816798049620833
8,17a.sql,31400.788,14.054,6019781246931083125
8,17b.sql,14037.289,14.193,7687882978329045374
8,17c.sql,13313.347,15.937,7687882978329045374
8,17d.sql,13036.892,15.732,-3809785603362132151
8,17e.sql,31286.581,16.899,-2972937597942960473
8,17f.sql,21489.890,14.007,-3809785603362132151
8,18a.sql,5063.476,13.858,-8570358269772166685
8,18b.sql,265.503,13.176,-1890080522291186125
8,18c.sql,5064.974,12.804,4621617272025517643
8,19a.sql,4530.891,75.932,3261834294741233279
8,19b.sql,729.174,60.329,7204209839780818952
8,19c.sql,721.958,81.426,-7738028735347059107
8,19d.sql,24435.266,80.147,5267282279652319986
8,1a.sql,158.386,5.938,-8455555668018032942
8,1b.sql,135.998,5.287,-5913694868169903349
8,1c.sql,146.051,5.309,4846285409507673210
8,1d.sql,136.472,5.729,-4294522389920564102
