Query Number,Query Name,Execution Time,Plan time,Query hash
3,10a.sql,255.132,11.151,-4409698924550295459
3,10b.sql,123.061,10.861,2327673058233797615
3,10c.sql,10090.005,10.494,8860988427713565746
3,11a.sql,83.131,24.876,-8745628810626288278
3,11b.sql,23.356,22.635,-9046130082131908017
3,11c.sql,282.611,24.941,754561138292963678
3,11d.sql,203.012,24.932,-8853227751184510813
3,12a.sql,264.885,20.751,9049250486687881135
3,12b.sql,136.158,20.588,7111231359014454640
3,12c.sql,988.879,20.152,5327500320564300865
3,13a.sql,2545.964,30.039,6101368897808108968
3,13b.sql,1114.204,32.642,7105818783943848525
3,13c.sql,1104.849,30.553,7105818783943848525
3,13d.sql,10572.145,30.220,-5885625972757298871
3,14a.sql,352.745,22.220,-6310738669154799660
3,14b.sql,235.382,19.352,7430954541387508965
3,14c.sql,556.420,20.393,-8051795807640054913
3,15a.sql,614.825,57.318,1799237188439200003
3,15b.sql,39.182,53.224,-6016190586237425744
3,15c.sql,2191.844,55.678,-640293413413794320
3,15d.sql,2257.094,57.898,4581372305138760671
3,16a.sql,463.726,24.398,-1158816798049620833
3,16b.sql,52883.125,23.877,-2478965080048270031
3,16c.sql,4732.846,25.427,-5535901023995551278
3,16d.sql,3680.237,24.939,-1158816798049620833
3,17a.sql,30159.113,14.546,6019781246931083125
3,17b.sql,13369.545,15.615,7687882978329045374
3,17c.sql,11660.955,15.430,7687882978329045374
3,17d.sql,11817.182,15.737,-3809785603362132151
3,17e.sql,32414.356,14.780,-2972937597942960473
3,17f.sql,21394.510,15.051,-3809785603362132151
3,18a.sql,5089.127,15.286,-8570358269772166685
3,18b.sql,264.050,12.859,-1890080522291186125
3,18c.sql,5119.959,12.750,4621617272025517643
3,19a.sql,4747.462,77.108,3261834294741233279
3,19b.sql,798.631,67.549,7204209839780818952
3,19c.sql,809.671,92.876,-7738028735347059107
3,19d.sql,25631.158,89.286,5267282279652319986
3,1a.sql,157.777,6.061,-8455555668018032942
3,1b.sql,142.827,5.498,-5913694868169903349
3,1c.sql,151.763,5.576,4846285409507673210
3,1d.sql,139.508,5.450,-4294522389920564102
3,20a.sql,3259.490,49.968,3042830198267909074
3,20b.sql,1682.446,46.639,-3458609441065762063
3,20c.sql,1066.096,54.104,2558748867405111050
3,21a.sql,238.613,53.492,-1630088287367505151
3,21b.sql,54.686,53.402,6350469962105744477
3,21c.sql,100.561,55.678,2684397743657735043
3,22a.sql,639.979,113.749,-8852217324911197084
3,22b.sql,333.149,117.301,-8852217324911197084
3,22c.sql,2314.534,117.419,3330700635734281186
3,22d.sql,4289.256,123.739,8297872767581952856
3,23a.sql,158.635,119.489,1619127084338010792
3,23b.sql,71.518,115.440,-5259407748332317606
3,23c.sql,252.179,121.025,-1124127336827367041
3,24a.sql,326.316,252.504,2280384413821366706
3,24b.sql,218.112,269.910,-1794083932540499185
3,25a.sql,3376.195,45.016,-4626995031345076698
3,25b.sql,346.894,42.141,-4110854689441581467
3,25c.sql,5864.296,43.673,-6027221776095257325
3,26a.sql,1109.413,232.030,-5929401182124901517
3,26b.sql,592.973,225.247,8502155271907567164
