Query Number,Query Name,Execution Time,Plan time,Query hash
13,22a.sql,625.474,118.323,-8852217324911197084
13,22b.sql,328.308,115.589,-8852217324911197084
13,22c.sql,2282.433,117.172,3330700635734281186
13,22d.sql,4351.336,124.214,8297872767581952856
13,23a.sql,152.051,118.692,1619127084338010792
13,23b.sql,58.874,111.436,-5259407748332317606
13,23c.sql,242.322,117.886,-1124127336827367041
13,24a.sql,300.466,246.253,2280384413821366706
13,24b.sql,205.392,230.198,-1794083932540499185
13,25a.sql,3521.270,45.995,-4626995031345076698
13,25b.sql,315.667,41.300,-4110854689441581467
13,25c.sql,5660.574,44.277,-6027221776095257325
13,26a.sql,1096.754,231.598,-5929401182124901517
13,26b.sql,624.840,238.270,8502155271907567164
13,26c.sql,5102.299,241.400,-7624179224219018171
13,27a.sql,92.191,265.697,1758072863970875987
13,27b.sql,36.403,269.546,-5510733515476627148
13,27c.sql,136.918,292.052,-4477816371804978596
13,28a.sql,1478.076,317.945,4245832029459036970
13,28b.sql,291.311,305.840,-565328161990619398
13,28c.sql,2051.231,311.193,-808880556807194591
13,29a.sql,272.414,370.546,-2799995183862506353
13,29b.sql,29.538,359.323,-1912819773082406463
13,29c.sql,926.606,410.447,6650214460147150979
13,2a.sql,1845.861,6.696,4654868730068868057
13,2b.sql,1754.323,6.597,4654868730068868057
13,2c.sql,1688.622,6.744,4654868730068868057
13,2d.sql,2174.107,6.275,4654868730068868057
13,30a.sql,2092.471,263.214,3596309516107956315
13,30b.sql,431.165,241.542,2619358356542170316
13,30c.sql,2041.763,257.034,-5261930549591539248
13,31a.sql,4663.572,188.555,1975084072464202139
13,31b.sql,369.461,140.954,8637167297044090375
13,31c.sql,7236.675,166.662,-8047523329439800675
13,32a.sql,19.207,11.290,-8152767229854360977
13,32b.sql,352.501,10.104,-8152767229854360977
13,33a.sql,26.353,270.395,1264440547233771903
13,33b.sql,27.319,274.325,5283902462801916534
13,33c.sql,28.179,290.567,7696886476226925320
13,3a.sql,258.458,8.394,-4964681019064054343
13,3b.sql,154.782,7.174,2686551532437100503
13,3c.sql,449.512,8.083,-4267429084482334961
13,4a.sql,202.820,5.824,-6925252347296079652
13,4b.sql,134.062,5.876,-6925252347296079652
13,4c.sql,224.608,5.930,-6925252347296079652
13,5a.sql,278.792,6.980,-4875630082272532892
13,5b.sql,259.682,7.243,7799030661291734910
13,5c.sql,322.842,6.716,6287524160215096911
13,6a.sql,43.297,6.405,-1270565685357017756
13,6b.sql,246.681,6.900,5330016273682105912
13,6c.sql,17.708,6.181,-1270565685357017756
13,6d.sql,4253.276,6.535,5330016273682105912
13,6e.sql,37.007,6.336,-1270565685357017756
13,6f.sql,4264.326,6.610,9034840740838305022
13,7a.sql,670.571,25.525,5731597360962035638
13,7b.sql,248.530,24.633,-5119135715290730827
13,7c.sql,5216.063,29.184,-767513669091434600
13,8a.sql,1371.884,14.597,-5383241493793754728
13,8b.sql,167.117,14.319,-7648844854832005228
13,8c.sql,9539.300,15.031,7828965998619474049
13,8d.sql,3373.528,15.513,7828965998619474049
13,9a.sql,4605.018,24.831,9182348733289197053
13,9b.sql,1664.232,25.320,759743340442407318
13,9c.sql,806.163,25.874,-3495764495604230484
13,9d.sql,12490.901,24.205,-3970444003182879231
