Query Number,Query Name,Execution Time,Plan time,Query hash
4,10a.sql,260.573,12.056,-4409698924550295459
4,10b.sql,134.536,11.469,2327673058233797615
4,10c.sql,10482.329,11.671,8860988427713565746
4,11a.sql,107.789,25.581,-8745628810626288278
4,11b.sql,24.131,23.965,-9046130082131908017
4,11c.sql,264.911,25.223,754561138292963678
4,11d.sql,213.818,26.685,-8853227751184510813
4,12a.sql,287.979,20.985,9049250486687881135
4,12b.sql,145.900,21.631,7111231359014454640
4,12c.sql,1483.756,22.190,5327500320564300865
4,13a.sql,2872.825,32.106,6101368897808108968
4,13b.sql,1188.198,32.114,7105818783943848525
4,13c.sql,1194.763,32.120,7105818783943848525
4,13d.sql,10758.578,31.669,-5885625972757298871
4,14a.sql,355.936,20.478,-6310738669154799660
4,14b.sql,231.033,20.330,7430954541387508965
4,14c.sql,592.697,21.067,-8051795807640054913
4,15a.sql,604.386,56.500,1799237188439200003
4,15b.sql,48.860,52.286,-6016190586237425744
4,15c.sql,2061.433,56.630,-640293413413794320
4,15d.sql,2305.293,63.744,4581372305138760671
4,16a.sql,640.187,28.882,-1158816798049620833
4,16b.sql,53994.910,27.117,-2478965080048270031
4,16c.sql,4722.615,28.336,-5535901023995551278
4,16d.sql,3616.852,24.735,-1158816798049620833
4,17a.sql,30117.131,13.844,6019781246931083125
4,17b.sql,13560.490,14.278,7687882978329045374
4,17c.sql,12495.203,15.558,7687882978329045374
4,17d.sql,12778.967,14.295,-3809785603362132151
4,17e.sql,30983.789,14.536,-2972937597942960473
4,17f.sql,21254.951,14.657,-3809785603362132151
4,18a.sql,5097.513,14.624,-8570358269772166685
4,18b.sql,279.964,13.395,-1890080522291186125
4,18c.sql,5170.078,13.006,4621617272025517643
4,19a.sql,4539.927,76.772,3261834294741233279
4,19b.sql,723.064,61.191,7204209839780818952
4,19c.sql,733.875,81.600,-7738028735347059107
4,19d.sql,24856.553,81.038,5267282279652319986
4,1a.sql,151.523,5.926,-8455555668018032942
4,1b.sql,138.204,5.322,-5913694868169903349
4,1c.sql,145.193,5.379,4846285409507673210
4,1d.sql,143.935,5.202,-4294522389920564102
4,20a.sql,3217.075,49.524,3042830198267909074
4,20b.sql,1564.488,46.601,-3458609441065762063
